Local Date/Time	Relative Time	flowsensor-a:flow [µL/min]
06/15/2022 13:25:48	00:02:46.861	-0.002
06/15/2022 13:25:48	00:02:46.963	0.000
06/15/2022 13:25:48	00:02:47.167	-0.001
06/15/2022 13:25:48	00:02:47.268	0.000
06/15/2022 13:25:49	00:02:47.773	-0.001
06/15/2022 13:25:50	00:02:48.688	0.001
06/15/2022 13:25:50	00:02:48.790	-0.001
06/15/2022 13:25:50	00:02:48.990	0.000
06/15/2022 13:25:50	00:02:49.090	-0.001
06/15/2022 13:25:50	00:02:49.193	0.000
06/15/2022 13:25:50	00:02:49.395	0.001
06/15/2022 13:25:50	00:02:49.497	-0.001
06/15/2022 13:25:51	00:02:49.599	0.000
06/15/2022 13:25:52	00:02:50.713	-0.002
06/15/2022 13:25:52	00:02:50.815	0.000
06/15/2022 13:25:52	00:02:50.917	0.001
06/15/2022 13:25:52	00:02:51.019	0.000
06/15/2022 13:25:53	00:02:52.439	0.001
06/15/2022 13:25:53	00:02:52.541	0.000
06/15/2022 13:25:54	00:02:53.551	0.001
06/15/2022 13:25:55	00:02:53.653	0.000
06/15/2022 13:25:56	00:02:55.580	0.001
06/15/2022 13:25:57	00:02:56.082	-0.002
06/15/2022 13:25:57	00:02:56.387	0.001
06/15/2022 13:25:58	00:02:56.897	-0.001
06/15/2022 13:25:58	00:02:57.100	0.000
06/15/2022 13:25:58	00:02:57.402	0.001
06/15/2022 13:25:58	00:02:57.502	0.000
06/15/2022 13:25:59	00:02:57.909	0.001
06/15/2022 13:25:59	00:02:58.011	-0.001
06/15/2022 13:25:59	00:02:58.418	0.000
06/15/2022 13:26:00	00:02:59.021	0.001
06/15/2022 13:26:00	00:02:59.123	-0.001
06/15/2022 13:26:00	00:02:59.225	0.000
06/15/2022 13:26:00	00:02:59.327	-0.001
06/15/2022 13:26:00	00:02:59.429	0.000
06/15/2022 13:26:01	00:03:00.338	-0.002
06/15/2022 13:26:01	00:03:00.441	0.000
06/15/2022 13:26:01	00:03:00.543	-0.001
06/15/2022 13:26:02	00:03:00.951	0.001
06/15/2022 13:26:02	00:03:01.052	0.000
06/15/2022 13:26:02	00:03:01.454	0.001
06/15/2022 13:26:02	00:03:01.554	-0.001
06/15/2022 13:26:03	00:03:02.367	0.001
06/15/2022 13:26:04	00:03:02.670	-0.001
06/15/2022 13:26:04	00:03:02.770	0.000
06/15/2022 13:26:04	00:03:03.377	0.001
06/15/2022 13:26:04	00:03:03.479	0.000
06/15/2022 13:26:04	00:03:03.581	0.001
06/15/2022 13:26:05	00:03:03.683	-0.001
06/15/2022 13:26:05	00:03:03.988	0.001
06/15/2022 13:26:05	00:03:04.088	0.000
06/15/2022 13:26:05	00:03:04.288	-0.002
06/15/2022 13:26:06	00:03:04.693	0.000
06/15/2022 13:26:06	00:03:05.306	0.001
06/15/2022 13:26:06	00:03:05.408	-0.001
06/15/2022 13:26:07	00:03:06.525	0.001
06/15/2022 13:26:07	00:03:06.626	-0.001
06/15/2022 13:26:08	00:03:07.330	0.001
06/15/2022 13:26:08	00:03:07.535	-0.001
06/15/2022 13:26:09	00:03:08.346	0.001
06/15/2022 13:26:09	00:03:08.646	-0.001
06/15/2022 13:26:10	00:03:08.748	0.001
06/15/2022 13:26:10	00:03:08.953	-0.001
06/15/2022 13:26:10	00:03:09.263	-0.002
06/15/2022 13:26:10	00:03:09.466	0.000
06/15/2022 13:26:11	00:03:10.665	0.000
06/15/2022 13:26:12	00:03:10.665	0.000
06/15/2022 13:26:12	00:03:10.782	-0.001
06/15/2022 13:26:12	00:03:10.884	0.000
06/15/2022 13:26:12	00:03:10.986	-0.001
06/15/2022 13:26:12	00:03:11.388	0.001
06/15/2022 13:26:12	00:03:11.490	-0.001
06/15/2022 13:26:13	00:03:12.204	0.001
06/15/2022 13:26:13	00:03:12.306	-0.001
06/15/2022 13:26:13	00:03:12.408	0.001
06/15/2022 13:26:13	00:03:12.610	-0.001
06/15/2022 13:26:14	00:03:13.014	0.000
06/15/2022 13:26:15	00:03:13.728	-0.001
06/15/2022 13:26:15	00:03:13.830	0.000
06/15/2022 13:26:15	00:03:14.334	0.002
06/15/2022 13:26:15	00:03:14.539	0.000
06/15/2022 13:26:15	00:03:14.641	-0.001
06/15/2022 13:26:16	00:03:14.743	0.000
06/15/2022 13:26:16	00:03:14.946	-0.001
06/15/2022 13:26:16	00:03:15.248	0.001
06/15/2022 13:26:16	00:03:15.348	-0.001
06/15/2022 13:26:17	00:03:15.957	-0.002
06/15/2022 13:26:17	00:03:16.059	0.000
06/15/2022 13:26:17	00:03:16.568	-0.001
06/15/2022 13:26:18	00:03:16.770	0.000
06/15/2022 13:26:18	00:03:16.870	-0.002
06/15/2022 13:26:18	00:03:16.970	0.000
06/15/2022 13:26:19	00:03:17.986	0.001
06/15/2022 13:26:19	00:03:18.086	-0.001
06/15/2022 13:26:19	00:03:18.186	0.000
06/15/2022 13:26:19	00:03:18.386	-0.001
06/15/2022 13:26:19	00:03:18.488	0.001
06/15/2022 13:26:19	00:03:18.590	0.000
06/15/2022 13:26:20	00:03:18.795	-0.002
06/15/2022 13:26:20	00:03:18.897	0.000
06/15/2022 13:26:20	00:03:19.304	0.001
06/15/2022 13:26:20	00:03:19.413	-0.001
06/15/2022 13:26:21	00:03:20.018	-0.002
06/15/2022 13:26:21	00:03:20.120	0.000
06/15/2022 13:26:21	00:03:20.223	0.001
06/15/2022 13:26:21	00:03:20.529	-0.001
06/15/2022 13:26:22	00:03:21.729	-0.001
06/15/2022 13:26:23	00:03:21.729	-0.001
06/15/2022 13:26:23	00:03:22.260	0.001
06/15/2022 13:26:23	00:03:22.360	0.000
06/15/2022 13:26:24	00:03:23.276	-0.001
06/15/2022 13:26:24	00:03:23.378	0.000
06/15/2022 13:26:24	00:03:23.480	0.001
06/15/2022 13:26:25	00:03:23.982	-0.001
06/15/2022 13:26:25	00:03:24.391	0.001
06/15/2022 13:26:25	00:03:24.493	0.000
06/15/2022 13:26:26	00:03:25.604	0.001
06/15/2022 13:26:26	00:03:25.706	-0.001
06/15/2022 13:26:27	00:03:25.911	0.001
06/15/2022 13:26:27	00:03:26.013	0.000
06/15/2022 13:26:27	00:03:26.115	-0.001
06/15/2022 13:26:27	00:03:26.216	0.000
06/15/2022 13:26:28	00:03:26.824	-0.001
06/15/2022 13:26:28	00:03:27.233	0.001
06/15/2022 13:26:28	00:03:27.436	-0.001
06/15/2022 13:26:29	00:03:28.048	0.000
06/15/2022 13:26:29	00:03:28.456	-0.001
06/15/2022 13:26:29	00:03:28.558	0.001
06/15/2022 13:26:29	00:03:28.661	-0.001
06/15/2022 13:26:30	00:03:28.966	0.000
06/15/2022 13:26:30	00:03:29.372	0.001
06/15/2022 13:26:30	00:03:29.472	0.000
06/15/2022 13:26:31	00:03:30.288	0.001
06/15/2022 13:26:31	00:03:30.490	0.000
06/15/2022 13:26:32	00:03:31.402	0.001
06/15/2022 13:26:32	00:03:31.505	0.000
06/15/2022 13:26:32	00:03:31.607	0.001
06/15/2022 13:26:32	00:03:31.808	-0.001
06/15/2022 13:26:33	00:03:32.008	0.000
06/15/2022 13:26:33	00:03:32.412	-0.001
06/15/2022 13:26:33	00:03:32.616	0.000
06/15/2022 13:26:34	00:03:32.922	-0.001
06/15/2022 13:26:34	00:03:33.024	0.001
06/15/2022 13:26:34	00:03:33.126	0.000
06/15/2022 13:26:35	00:03:34.046	-0.001
06/15/2022 13:26:35	00:03:34.148	0.000
06/15/2022 13:26:35	00:03:34.554	-0.002
06/15/2022 13:26:35	00:03:34.754	0.000
06/15/2022 13:26:36	00:03:35.156	0.002
06/15/2022 13:26:36	00:03:35.360	0.000
06/15/2022 13:26:37	00:03:36.472	-0.001
06/15/2022 13:26:37	00:03:36.778	0.001
06/15/2022 13:26:37	00:03:36.880	-0.001
06/15/2022 13:26:39	00:03:36.982	0.000
06/15/2022 13:26:39	00:03:37.187	-0.001
06/15/2022 13:26:39	00:03:37.388	0.000
06/15/2022 13:26:40	00:03:38.910	-0.001
06/15/2022 13:26:41	00:03:39.010	0.000
06/15/2022 13:26:41	00:03:39.212	-0.002
06/15/2022 13:26:41	00:03:39.314	0.000
06/15/2022 13:26:42	00:03:39.928	-0.001
06/15/2022 13:26:42	00:03:40.234	0.000
06/15/2022 13:26:42	00:03:40.334	-0.001
06/15/2022 13:26:42	00:03:40.534	0.000
06/15/2022 13:26:42	00:03:40.636	-0.001
06/15/2022 13:26:42	00:03:40.840	0.001
06/15/2022 13:26:43	00:03:41.044	-0.001
06/15/2022 13:26:43	00:03:41.350	0.000
06/15/2022 13:26:43	00:03:41.452	-0.001
06/15/2022 13:26:43	00:03:41.552	0.001
06/15/2022 13:26:43	00:03:41.754	-0.001
06/15/2022 13:26:44	00:03:42.566	0.000
06/15/2022 13:26:44	00:03:42.668	-0.001
06/15/2022 13:26:44	00:03:42.770	0.000
06/15/2022 13:26:45	00:03:43.372	-0.001
06/15/2022 13:26:45	00:03:43.474	0.001
06/15/2022 13:26:45	00:03:43.576	-0.002
06/15/2022 13:26:45	00:03:43.678	0.000
06/15/2022 13:26:46	00:03:44.294	0.001
06/15/2022 13:26:46	00:03:44.898	-0.001
06/15/2022 13:26:47	00:03:45.307	0.001
06/15/2022 13:26:48	00:03:46.010	-0.001
06/15/2022 13:26:48	00:03:46.112	0.000
06/15/2022 13:26:48	00:03:46.722	-0.001
06/15/2022 13:26:48	00:03:46.925	0.000
06/15/2022 13:26:49	00:03:47.834	-0.001
06/15/2022 13:26:50	00:03:47.936	0.000
06/15/2022 13:26:50	00:03:48.140	-0.001
06/15/2022 13:26:50	00:03:48.344	0.001
06/15/2022 13:26:50	00:03:48.546	-0.001
06/15/2022 13:26:50	00:03:48.846	0.000
06/15/2022 13:26:51	00:03:49.048	-0.001
06/15/2022 13:26:51	00:03:49.354	0.000
06/15/2022 13:26:51	00:03:49.862	-0.001
06/15/2022 13:26:52	00:03:50.064	0.001
06/15/2022 13:26:52	00:03:50.164	0.000
06/15/2022 13:26:52	00:03:50.366	0.001
06/15/2022 13:26:52	00:03:50.570	-0.001
06/15/2022 13:26:53	00:03:51.280	0.001
06/15/2022 13:26:53	00:03:51.480	0.000
06/15/2022 13:26:54	00:03:52.292	-0.001
06/15/2022 13:26:54	00:03:52.495	0.001
06/15/2022 13:26:54	00:03:52.596	0.000
06/15/2022 13:26:55	00:03:53.302	-0.001
06/15/2022 13:26:55	00:03:53.506	0.000
06/15/2022 13:26:55	00:03:53.815	-0.001
06/15/2022 13:26:56	00:03:54.420	0.000
06/15/2022 13:26:56	00:03:54.726	-0.001
06/15/2022 13:26:57	00:03:55.134	0.000
06/15/2022 13:26:57	00:03:55.337	-0.001
06/15/2022 13:26:57	00:03:55.438	0.001
06/15/2022 13:26:57	00:03:55.638	-0.001
06/15/2022 13:26:57	00:03:55.840	0.001
06/15/2022 13:26:57	00:03:55.942	0.000
06/15/2022 13:26:58	00:03:56.146	0.001
06/15/2022 13:26:58	00:03:56.248	0.000
06/15/2022 13:26:59	00:03:57.262	-0.001
06/15/2022 13:26:59	00:03:57.466	0.001
06/15/2022 13:26:59	00:03:57.568	-0.001
06/15/2022 13:27:00	00:03:58.380	0.001
06/15/2022 13:27:00	00:03:58.480	0.000
06/15/2022 13:27:01	00:03:59.979	0.000
06/15/2022 13:27:02	00:04:00.993	0.000
06/15/2022 13:27:03	00:04:00.993	0.000
06/15/2022 13:27:03	00:04:01.122	0.001
06/15/2022 13:27:03	00:04:01.628	-0.001
06/15/2022 13:27:04	00:04:02.542	0.000
06/15/2022 13:27:05	00:04:03.048	0.001
06/15/2022 13:27:05	00:04:03.150	-0.001
06/15/2022 13:27:05	00:04:03.456	0.000
06/15/2022 13:27:05	00:04:03.657	-0.001
06/15/2022 13:27:05	00:04:03.860	0.001
06/15/2022 13:27:05	00:04:03.960	0.000
06/15/2022 13:27:06	00:04:04.160	-0.001
06/15/2022 13:27:06	00:04:04.568	0.001
06/15/2022 13:27:06	00:04:04.670	0.000
06/15/2022 13:27:07	00:04:05.278	0.001
06/15/2022 13:27:07	00:04:05.378	0.000
06/15/2022 13:27:07	00:04:05.478	0.001
06/15/2022 13:27:07	00:04:05.580	-0.001
06/15/2022 13:27:08	00:04:06.090	0.001
06/15/2022 13:27:08	00:04:06.192	-0.001
06/15/2022 13:27:08	00:04:06.395	0.001
06/15/2022 13:27:08	00:04:06.597	0.000
06/15/2022 13:27:08	00:04:06.898	-0.001
06/15/2022 13:27:09	00:04:07.306	0.000
06/15/2022 13:27:09	00:04:07.408	0.001
06/15/2022 13:27:09	00:04:07.510	0.000
06/15/2022 13:27:09	00:04:07.813	0.001
06/15/2022 13:27:09	00:04:07.913	-0.002
06/15/2022 13:27:09	00:04:08.013	0.001
06/15/2022 13:27:10	00:04:08.214	-0.001
06/15/2022 13:27:10	00:04:08.826	0.001
06/15/2022 13:27:10	00:04:08.928	-0.001
06/15/2022 13:27:10	00:04:09.030	0.001
06/15/2022 13:27:11	00:04:09.131	0.000
06/15/2022 13:27:11	00:04:09.634	0.001
06/15/2022 13:27:11	00:04:09.838	-0.001
06/15/2022 13:27:12	00:04:10.144	0.001
06/15/2022 13:27:12	00:04:10.348	-0.001
06/15/2022 13:27:12	00:04:10.449	0.000
06/15/2022 13:27:13	00:04:12.073	-0.001
06/15/2022 13:27:14	00:04:12.173	0.001
06/15/2022 13:27:14	00:04:12.374	-0.001
06/15/2022 13:27:14	00:04:12.884	0.000
06/15/2022 13:27:14	00:04:13.088	-0.001
06/15/2022 13:27:15	00:04:13.292	0.000
06/15/2022 13:27:15	00:04:13.393	-0.001
06/15/2022 13:27:15	00:04:13.493	-0.002
06/15/2022 13:27:15	00:04:13.593	0.000
06/15/2022 13:27:16	00:04:14.612	-0.001
06/15/2022 13:27:16	00:04:14.713	0.000
06/15/2022 13:27:16	00:04:14.815	-0.001
06/15/2022 13:27:16	00:04:14.915	0.001
06/15/2022 13:27:17	00:04:15.116	-0.001
06/15/2022 13:27:18	00:04:16.133	0.001
06/15/2022 13:27:18	00:04:16.233	0.000
06/15/2022 13:27:18	00:04:16.533	-0.001
06/15/2022 13:27:19	00:04:17.248	0.000
06/15/2022 13:27:19	00:04:17.751	-0.002
06/15/2022 13:27:19	00:04:17.851	0.000
06/15/2022 13:27:20	00:04:19.140	0.000
06/15/2022 13:27:21	00:04:19.140	0.000
06/15/2022 13:27:21	00:04:19.269	-0.001
06/15/2022 13:27:21	00:04:19.470	0.001
06/15/2022 13:27:21	00:04:19.572	0.000
06/15/2022 13:27:21	00:04:20.082	0.001
06/15/2022 13:27:22	00:04:20.183	-0.001
06/15/2022 13:27:22	00:04:20.685	0.000
06/15/2022 13:27:23	00:04:21.601	-0.002
06/15/2022 13:27:23	00:04:21.817	0.000
06/15/2022 13:27:24	00:04:22.628	-0.001
06/15/2022 13:27:24	00:04:23.135	0.001
06/15/2022 13:27:25	00:04:23.235	-0.001
06/15/2022 13:27:25	00:04:23.638	0.001
06/15/2022 13:27:25	00:04:23.842	-0.001
06/15/2022 13:27:25	00:04:23.944	0.000
06/15/2022 13:27:26	00:04:24.689	-0.002
06/15/2022 13:27:26	00:04:24.789	0.000
06/15/2022 13:27:26	00:04:24.889	-0.001
06/15/2022 13:27:27	00:04:25.298	0.000
06/15/2022 13:27:27	00:04:25.706	0.001
06/15/2022 13:27:27	00:04:25.807	0.000
06/15/2022 13:27:27	00:04:26.015	-0.002
06/15/2022 13:27:27	00:04:26.115	0.000
06/15/2022 13:27:28	00:04:27.131	-0.001
06/15/2022 13:27:29	00:04:27.233	0.000
06/15/2022 13:27:29	00:04:28.042	-0.002
06/15/2022 13:27:29	00:04:28.144	0.001
06/15/2022 13:27:30	00:04:28.449	-0.001
06/15/2022 13:27:30	00:04:28.755	0.001
06/15/2022 13:27:30	00:04:29.057	-0.001
06/15/2022 13:27:31	00:04:29.364	0.001
06/15/2022 13:27:31	00:04:29.466	-0.001
06/15/2022 13:27:31	00:04:29.568	0.001
06/15/2022 13:27:31	00:04:29.975	-0.001
06/15/2022 13:27:31	00:04:30.077	0.000
06/15/2022 13:27:32	00:04:31.196	0.000
06/15/2022 13:27:33	00:04:31.196	0.000
06/15/2022 13:27:33	00:04:31.293	0.001
06/15/2022 13:27:33	00:04:31.395	-0.001
06/15/2022 13:27:33	00:04:31.495	0.000
06/15/2022 13:27:33	00:04:31.797	0.002
06/15/2022 13:27:33	00:04:31.899	0.000
06/15/2022 13:27:34	00:04:32.817	-0.001
06/15/2022 13:27:35	00:04:33.217	0.001
06/15/2022 13:27:35	00:04:33.419	0.000
06/15/2022 13:27:35	00:04:34.031	0.001
06/15/2022 13:27:35	00:04:34.133	0.000
06/15/2022 13:27:36	00:04:35.213	0.000
06/15/2022 13:27:37	00:04:36.227	0.000
06/15/2022 13:27:38	00:04:36.227	0.000
06/15/2022 13:27:38	00:04:37.071	-0.001
06/15/2022 13:27:39	00:04:37.271	0.000
06/15/2022 13:27:39	00:04:37.471	0.001
06/15/2022 13:27:39	00:04:37.573	0.000
06/15/2022 13:27:40	00:04:38.287	-0.001
06/15/2022 13:27:40	00:04:38.587	0.001
06/15/2022 13:27:40	00:04:38.687	-0.001
06/15/2022 13:27:40	00:04:38.991	0.001
06/15/2022 13:27:40	00:04:39.094	-0.001
06/15/2022 13:27:40	00:04:39.196	0.000
06/15/2022 13:27:41	00:04:39.298	-0.002
06/15/2022 13:27:41	00:04:39.400	0.000
06/15/2022 13:27:41	00:04:39.807	0.001
06/15/2022 13:27:41	00:04:39.908	0.000
06/15/2022 13:27:42	00:04:40.516	-0.002
06/15/2022 13:27:42	00:04:40.618	0.001
06/15/2022 13:27:43	00:04:41.527	-0.001
06/15/2022 13:27:43	00:04:41.729	0.001
06/15/2022 13:27:43	00:04:41.831	0.000
06/15/2022 13:27:44	00:04:42.743	-0.002
06/15/2022 13:27:44	00:04:42.843	0.000
06/15/2022 13:27:45	00:04:43.350	-0.001
06/15/2022 13:27:45	00:04:43.452	0.001
06/15/2022 13:27:45	00:04:43.758	-0.001
06/15/2022 13:27:45	00:04:44.059	0.000
06/15/2022 13:27:46	00:04:44.461	-0.001
06/15/2022 13:27:46	00:04:44.870	0.001
06/15/2022 13:27:46	00:04:44.972	-0.001
06/15/2022 13:27:47	00:04:45.277	0.001
06/15/2022 13:27:47	00:04:45.377	0.000
06/15/2022 13:27:47	00:04:46.083	0.001
06/15/2022 13:27:47	00:04:46.186	-0.001
06/15/2022 13:27:48	00:04:46.793	0.001
06/15/2022 13:27:48	00:04:46.993	-0.001
06/15/2022 13:27:48	00:04:47.195	0.001
06/15/2022 13:27:49	00:04:47.604	-0.001
06/15/2022 13:27:49	00:04:47.706	0.001
06/15/2022 13:27:49	00:04:48.109	-0.001
06/15/2022 13:27:50	00:04:48.309	0.000
06/15/2022 13:27:50	00:04:48.611	-0.002
06/15/2022 13:27:50	00:04:48.713	0.000
06/15/2022 13:27:50	00:04:48.917	-0.001
06/15/2022 13:27:50	00:04:49.020	0.001
06/15/2022 13:27:50	00:04:49.122	-0.001
06/15/2022 13:27:50	00:04:49.223	0.001
06/15/2022 13:27:51	00:04:49.527	-0.002
06/15/2022 13:27:51	00:04:49.629	0.000
06/15/2022 13:27:52	00:04:50.544	-0.001
06/15/2022 13:27:52	00:04:50.646	0.000
06/15/2022 13:27:52	00:04:51.149	0.001
06/15/2022 13:27:52	00:04:51.249	-0.001
06/15/2022 13:27:53	00:04:51.759	0.000
06/15/2022 13:27:53	00:04:51.862	-0.001
06/15/2022 13:27:53	00:04:51.964	0.000
06/15/2022 13:27:54	00:04:52.669	-0.002
06/15/2022 13:27:54	00:04:52.771	0.000
06/15/2022 13:27:54	00:04:53.077	-0.001
06/15/2022 13:27:54	00:04:53.179	0.000
06/15/2022 13:27:55	00:04:54.085	-0.001
06/15/2022 13:27:55	00:04:54.289	0.000
06/15/2022 13:27:56	00:04:54.596	-0.001
06/15/2022 13:27:56	00:04:55.103	0.000
06/15/2022 13:27:57	00:04:55.707	-0.001
06/15/2022 13:27:57	00:04:56.014	0.000
06/15/2022 13:27:57	00:04:56.218	0.002
06/15/2022 13:27:58	00:04:56.319	0.000
06/15/2022 13:27:58	00:04:56.419	-0.001
06/15/2022 13:27:58	00:04:56.519	0.000
06/15/2022 13:27:59	00:04:57.432	-0.002
06/15/2022 13:27:59	00:04:57.533	0.000
06/15/2022 13:28:00	00:04:58.337	0.001
06/15/2022 13:28:00	00:04:58.439	-0.001
06/15/2022 13:28:00	00:04:58.745	0.000
06/15/2022 13:28:00	00:04:58.848	-0.001
06/15/2022 13:28:00	00:04:58.950	0.000
06/15/2022 13:28:01	00:05:00.067	-0.001
06/15/2022 13:28:01	00:05:00.169	0.000
06/15/2022 13:28:02	00:05:01.287	-0.001
06/15/2022 13:28:03	00:05:01.899	0.000
06/15/2022 13:28:04	00:05:02.607	0.001
06/15/2022 13:28:04	00:05:02.709	-0.001
06/15/2022 13:28:05	00:05:03.519	0.001
06/15/2022 13:28:05	00:05:03.719	-0.001
06/15/2022 13:28:05	00:05:03.821	0.001
06/15/2022 13:28:05	00:05:03.923	-0.001
06/15/2022 13:28:06	00:05:04.433	0.001
06/15/2022 13:28:06	00:05:04.637	0.000
06/15/2022 13:28:07	00:05:05.955	0.001
06/15/2022 13:28:07	00:05:06.057	0.000
06/15/2022 13:28:07	00:05:06.159	-0.001
06/15/2022 13:28:08	00:05:06.559	0.001
06/15/2022 13:28:08	00:05:06.661	-0.001
06/15/2022 13:28:08	00:05:06.865	0.001
06/15/2022 13:28:09	00:05:07.375	0.000
06/15/2022 13:28:09	00:05:07.575	0.001
06/15/2022 13:28:09	00:05:07.977	0.000
06/15/2022 13:28:10	00:05:08.995	0.001
06/15/2022 13:28:10	00:05:09.095	0.000
06/15/2022 13:28:10	00:05:09.195	0.001
06/15/2022 13:28:11	00:05:09.601	-0.001
06/15/2022 13:28:11	00:05:09.703	0.000
06/15/2022 13:28:11	00:05:10.008	-0.001
06/15/2022 13:28:12	00:05:10.617	0.000
06/15/2022 13:28:12	00:05:10.923	-0.001
06/15/2022 13:28:12	00:05:11.025	0.000
06/15/2022 13:28:12	00:05:11.229	0.001
06/15/2022 13:28:13	00:05:11.535	-0.001
06/15/2022 13:28:13	00:05:11.837	0.000
06/15/2022 13:28:14	00:05:13.416	0.000
06/15/2022 13:28:15	00:05:13.416	0.000
06/15/2022 13:28:15	00:05:14.373	-0.002
06/15/2022 13:28:16	00:05:14.473	-0.001
06/15/2022 13:28:16	00:05:14.573	0.001
06/15/2022 13:28:16	00:05:15.179	-0.001
06/15/2022 13:28:16	00:05:15.383	0.000
06/15/2022 13:28:17	00:05:15.587	-0.001
06/15/2022 13:28:17	00:05:16.397	0.001
06/15/2022 13:28:18	00:05:16.499	0.000
06/15/2022 13:28:18	00:05:16.601	0.001
06/15/2022 13:28:18	00:05:16.703	-0.001
06/15/2022 13:28:18	00:05:16.907	0.000
06/15/2022 13:28:18	00:05:17.213	-0.002
06/15/2022 13:28:18	00:05:17.313	0.000
06/15/2022 13:28:19	00:05:17.513	-0.001
06/15/2022 13:28:19	00:05:17.613	0.000
06/15/2022 13:28:19	00:05:17.715	-0.001
06/15/2022 13:28:19	00:05:17.817	0.000
06/15/2022 13:28:19	00:05:18.225	-0.001
06/15/2022 13:28:20	00:05:18.631	0.001
06/15/2022 13:28:20	00:05:18.731	0.000
06/15/2022 13:28:20	00:05:18.831	0.001
06/15/2022 13:28:20	00:05:18.931	0.000
06/15/2022 13:28:21	00:05:19.645	0.001
06/15/2022 13:28:21	00:05:19.746	0.000
06/15/2022 13:28:21	00:05:19.848	-0.001
06/15/2022 13:28:21	00:05:19.951	0.000
06/15/2022 13:28:22	00:05:21.451	0.000
06/15/2022 13:28:23	00:05:21.451	0.000
06/15/2022 13:28:23	00:05:21.975	-0.001
06/15/2022 13:28:23	00:05:22.077	0.000
06/15/2022 13:28:23	00:05:22.383	-0.001
06/15/2022 13:28:24	00:05:22.586	0.001
06/15/2022 13:28:24	00:05:22.688	-0.001
06/15/2022 13:28:24	00:05:22.789	0.001
06/15/2022 13:28:25	00:05:23.497	-0.001
06/15/2022 13:28:25	00:05:23.701	0.001
06/15/2022 13:28:25	00:05:23.803	-0.001
06/15/2022 13:28:25	00:05:24.007	0.001
06/15/2022 13:28:25	00:05:24.108	-0.001
06/15/2022 13:28:26	00:05:25.462	-0.001
06/15/2022 13:28:27	00:05:25.462	-0.001
06/15/2022 13:28:27	00:05:25.629	0.001
06/15/2022 13:28:27	00:05:25.731	-0.001
06/15/2022 13:28:27	00:05:26.033	-0.002
06/15/2022 13:28:27	00:05:26.135	0.000
06/15/2022 13:28:28	00:05:27.153	0.001
06/15/2022 13:28:28	00:05:27.457	-0.001
06/15/2022 13:28:29	00:05:28.471	0.001
06/15/2022 13:28:30	00:05:28.571	0.000
06/15/2022 13:28:30	00:05:29.079	0.001
06/15/2022 13:28:30	00:05:29.283	0.000
06/15/2022 13:28:31	00:05:29.588	0.001
06/15/2022 13:28:31	00:05:29.690	-0.001
06/15/2022 13:28:31	00:05:29.790	0.001
06/15/2022 13:28:32	00:05:30.803	-0.001
06/15/2022 13:28:32	00:05:31.411	0.001
06/15/2022 13:28:33	00:05:31.511	-0.001
06/15/2022 13:28:33	00:05:31.715	0.001
06/15/2022 13:28:33	00:05:31.919	-0.001
06/15/2022 13:28:33	00:05:32.021	0.000
06/15/2022 13:28:33	00:05:32.326	-0.002
06/15/2022 13:28:33	00:05:32.426	0.000
06/15/2022 13:28:34	00:05:32.629	-0.001
06/15/2022 13:28:34	00:05:32.729	0.000
06/15/2022 13:28:34	00:05:32.831	0.001
06/15/2022 13:28:34	00:05:32.933	-0.001
06/15/2022 13:28:34	00:05:33.035	0.000
06/15/2022 13:28:34	00:05:33.137	0.001
06/15/2022 13:28:34	00:05:33.239	0.000
06/15/2022 13:28:35	00:05:33.545	0.001
06/15/2022 13:28:35	00:05:33.646	0.002
06/15/2022 13:28:35	00:05:33.748	0.001
06/15/2022 13:28:35	00:05:33.850	-0.002
06/15/2022 13:28:35	00:05:33.950	0.000
06/15/2022 13:28:35	00:05:34.353	-0.001
06/15/2022 13:28:36	00:05:35.468	0.000
06/15/2022 13:28:37	00:05:35.569	-0.001
06/15/2022 13:28:37	00:05:35.773	0.000
06/15/2022 13:28:37	00:05:35.880	0.001
06/15/2022 13:28:37	00:05:35.981	-0.001
06/15/2022 13:28:37	00:05:36.185	0.001
06/15/2022 13:28:37	00:05:36.287	0.000
06/15/2022 13:28:38	00:05:37.195	0.001
06/15/2022 13:28:38	00:05:37.501	0.000
06/15/2022 13:28:39	00:05:37.807	-0.001
06/15/2022 13:28:39	00:05:38.010	0.000
06/15/2022 13:28:39	00:05:38.411	0.001
06/15/2022 13:28:40	00:05:38.517	-0.001
06/15/2022 13:28:40	00:05:38.823	-0.002
06/15/2022 13:28:40	00:05:39.027	-0.001
06/15/2022 13:28:40	00:05:39.129	0.001
06/15/2022 13:28:40	00:05:39.330	-0.001
06/15/2022 13:28:41	00:05:39.632	0.000
06/15/2022 13:28:41	00:05:40.039	-0.001
06/15/2022 13:28:41	00:05:40.243	0.000
06/15/2022 13:28:41	00:05:40.447	-0.001
06/15/2022 13:28:42	00:05:40.548	0.000
06/15/2022 13:28:42	00:05:41.052	-0.002
06/15/2022 13:28:42	00:05:41.153	0.000
06/15/2022 13:28:42	00:05:41.457	-0.001
06/15/2022 13:28:43	00:05:42.067	0.000
06/15/2022 13:28:44	00:05:42.777	-0.001
06/15/2022 13:28:44	00:05:42.981	0.000
06/15/2022 13:28:45	00:05:43.690	-0.001
06/15/2022 13:28:45	00:05:43.790	0.001
06/15/2022 13:28:45	00:05:43.991	0.000
06/15/2022 13:28:45	00:05:44.399	0.001
