Local Date/Time	Relative Time	flowsensor-b:flow [µL/min]
06/15/2022 13:24:37	00:01:36.132	0.000
06/15/2022 13:24:38	00:01:36.234	-0.002
06/15/2022 13:24:38	00:01:36.336	0.000
06/15/2022 13:24:38	00:01:36.438	0.001
06/15/2022 13:24:38	00:01:36.540	-0.001
06/15/2022 13:24:38	00:01:36.641	0.002
06/15/2022 13:24:38	00:01:36.741	0.000
06/15/2022 13:24:39	00:01:37.245	-0.002
06/15/2022 13:24:39	00:01:37.348	0.000
06/15/2022 13:24:39	00:01:37.959	-0.002
06/15/2022 13:24:39	00:01:38.061	0.000
06/15/2022 13:24:40	00:01:38.261	-0.001
06/15/2022 13:24:40	00:01:38.361	-0.002
06/15/2022 13:24:40	00:01:38.461	0.001
06/15/2022 13:24:40	00:01:38.561	0.003
06/15/2022 13:24:40	00:01:38.663	-0.001
06/15/2022 13:24:40	00:01:38.766	0.000
06/15/2022 13:24:40	00:01:38.868	-0.001
06/15/2022 13:24:40	00:01:38.970	0.002
06/15/2022 13:24:40	00:01:39.072	0.000
06/15/2022 13:24:41	00:01:39.276	-0.001
06/15/2022 13:24:41	00:01:39.577	0.003
06/15/2022 13:24:41	00:01:39.677	0.000
06/15/2022 13:24:41	00:01:39.877	-0.002
06/15/2022 13:24:41	00:01:39.979	0.000
06/15/2022 13:24:42	00:01:40.388	0.001
06/15/2022 13:24:42	00:01:40.490	0.000
06/15/2022 13:24:42	00:01:40.999	0.002
06/15/2022 13:24:43	00:01:41.202	-0.001
06/15/2022 13:24:43	00:01:41.303	0.001
06/15/2022 13:24:43	00:01:41.508	-0.003
06/15/2022 13:24:43	00:01:41.610	0.002
06/15/2022 13:24:43	00:01:41.712	0.000
06/15/2022 13:24:44	00:01:42.219	0.001
06/15/2022 13:24:44	00:01:42.419	0.000
06/15/2022 13:24:44	00:01:42.519	-0.002
06/15/2022 13:24:44	00:01:42.821	0.003
06/15/2022 13:24:44	00:01:42.924	0.000
06/15/2022 13:24:44	00:01:43.026	-0.001
06/15/2022 13:24:44	00:01:43.128	0.001
06/15/2022 13:24:45	00:01:43.230	0.003
06/15/2022 13:24:45	00:01:43.332	-0.001
06/15/2022 13:24:45	00:01:43.535	0.001
06/15/2022 13:24:45	00:01:43.935	0.000
06/15/2022 13:24:46	00:01:44.546	0.002
06/15/2022 13:24:46	00:01:44.648	0.000
06/15/2022 13:24:46	00:01:44.852	-0.001
06/15/2022 13:24:46	00:01:44.953	0.001
06/15/2022 13:24:46	00:01:45.153	0.000
06/15/2022 13:24:47	00:01:45.557	0.004
06/15/2022 13:24:47	00:01:45.659	0.001
06/15/2022 13:24:47	00:01:45.762	0.002
06/15/2022 13:24:47	00:01:45.864	-0.001
06/15/2022 13:24:48	00:01:46.172	-0.002
06/15/2022 13:24:48	00:01:46.373	0.000
06/15/2022 13:24:48	00:01:46.773	0.002
06/15/2022 13:24:48	00:01:46.875	0.000
06/15/2022 13:24:48	00:01:46.977	0.001
06/15/2022 13:24:49	00:01:47.284	-0.001
06/15/2022 13:24:49	00:01:47.386	0.002
06/15/2022 13:24:49	00:01:47.488	-0.002
06/15/2022 13:24:49	00:01:47.791	0.002
06/15/2022 13:24:49	00:01:47.891	0.000
06/15/2022 13:24:50	00:01:48.191	-0.002
06/15/2022 13:24:50	00:01:48.393	-0.001
06/15/2022 13:24:50	00:01:48.598	0.002
06/15/2022 13:24:50	00:01:48.700	0.001
06/15/2022 13:24:50	00:01:49.106	-0.002
06/15/2022 13:24:51	00:01:49.207	0.001
06/15/2022 13:24:51	00:01:49.407	0.000
06/15/2022 13:24:51	00:01:49.913	0.003
06/15/2022 13:24:51	00:01:50.016	0.001
06/15/2022 13:24:52	00:01:50.220	0.003
06/15/2022 13:24:52	00:01:50.322	-0.001
06/15/2022 13:24:52	00:01:50.423	0.000
06/15/2022 13:24:52	00:01:51.127	-0.002
06/15/2022 13:24:53	00:01:51.229	0.001
06/15/2022 13:24:53	00:01:51.332	0.000
06/15/2022 13:24:53	00:01:51.434	0.001
06/15/2022 13:24:53	00:01:51.638	-0.003
06/15/2022 13:24:53	00:01:51.740	0.000
06/15/2022 13:24:54	00:01:52.249	-0.003
06/15/2022 13:24:54	00:01:52.407	-0.001
06/15/2022 13:24:54	00:01:52.717	0.000
06/15/2022 13:24:54	00:01:52.820	0.003
06/15/2022 13:24:54	00:01:52.910	0.000
06/15/2022 13:24:54	00:01:53.019	-0.002
06/15/2022 13:24:54	00:01:53.114	0.001
06/15/2022 13:24:55	00:01:53.637	-0.001
06/15/2022 13:24:55	00:01:53.747	0.001
06/15/2022 13:24:55	00:01:53.805	-0.001
06/15/2022 13:24:55	00:01:54.057	0.001
06/15/2022 13:24:55	00:01:54.125	0.000
06/15/2022 13:24:56	00:01:54.640	0.003
06/15/2022 13:24:56	00:01:54.803	-0.001
06/15/2022 13:24:56	00:01:54.927	0.000
06/15/2022 13:24:57	00:01:55.323	-0.003
06/15/2022 13:24:57	00:01:55.433	0.000
06/15/2022 13:24:57	00:01:55.744	-0.003
06/15/2022 13:24:57	00:01:55.812	0.000
06/15/2022 13:24:58	00:01:56.261	-0.001
06/15/2022 13:24:58	00:01:56.343	0.000
06/15/2022 13:24:58	00:01:57.172	-0.001
06/15/2022 13:24:59	00:01:57.375	0.001
06/15/2022 13:24:59	00:01:57.777	0.003
06/15/2022 13:24:59	00:01:57.880	0.000
06/15/2022 13:24:59	00:01:57.981	0.001
06/15/2022 13:24:59	00:01:58.083	-0.001
06/15/2022 13:25:00	00:01:58.287	0.000
06/15/2022 13:25:00	00:01:58.492	0.003
06/15/2022 13:25:00	00:01:58.696	-0.001
06/15/2022 13:25:00	00:01:58.797	0.000
06/15/2022 13:25:00	00:01:58.897	0.002
06/15/2022 13:25:00	00:01:59.097	0.000
06/15/2022 13:25:00	00:01:59.197	0.002
06/15/2022 13:25:01	00:01:59.297	0.000
06/15/2022 13:25:01	00:01:59.401	0.001
06/15/2022 13:25:01	00:01:59.503	-0.001
06/15/2022 13:25:01	00:01:59.605	0.001
06/15/2022 13:25:01	00:01:59.912	-0.003
06/15/2022 13:25:01	00:02:00.014	0.000
06/15/2022 13:25:01	00:02:00.116	-0.002
06/15/2022 13:25:02	00:02:00.517	0.000
06/15/2022 13:25:02	00:02:00.819	-0.001
06/15/2022 13:25:02	00:02:01.023	0.000
06/15/2022 13:25:03	00:02:01.330	0.002
06/15/2022 13:25:03	00:02:01.432	0.000
06/15/2022 13:25:03	00:02:01.533	-0.001
06/15/2022 13:25:03	00:02:01.633	0.001
06/15/2022 13:25:03	00:02:01.733	0.000
06/15/2022 13:25:03	00:02:02.035	0.001
06/15/2022 13:25:03	00:02:02.237	-0.001
06/15/2022 13:25:04	00:02:02.339	0.001
06/15/2022 13:25:04	00:02:02.543	-0.002
06/15/2022 13:25:04	00:02:02.646	0.000
06/15/2022 13:25:04	00:02:02.852	-0.002
06/15/2022 13:25:04	00:02:02.953	0.001
06/15/2022 13:25:04	00:02:03.053	-0.001
06/15/2022 13:25:04	00:02:03.253	0.002
06/15/2022 13:25:05	00:02:03.453	0.000
06/15/2022 13:25:05	00:02:04.270	0.002
06/15/2022 13:25:06	00:02:04.671	-0.002
06/15/2022 13:25:06	00:02:04.771	0.000
06/15/2022 13:25:06	00:02:05.081	0.002
06/15/2022 13:25:06	00:02:05.184	-0.001
06/15/2022 13:25:06	00:02:05.285	0.003
06/15/2022 13:25:07	00:02:05.490	0.001
06/15/2022 13:25:07	00:02:05.693	-0.002
06/15/2022 13:25:07	00:02:05.895	0.000
06/15/2022 13:25:07	00:02:05.995	-0.001
06/15/2022 13:25:07	00:02:06.297	0.002
06/15/2022 13:25:08	00:02:06.399	0.000
06/15/2022 13:25:08	00:02:06.807	-0.003
06/15/2022 13:25:08	00:02:07.012	-0.002
06/15/2022 13:25:08	00:02:07.113	0.002
06/15/2022 13:25:08	00:02:07.215	0.000
06/15/2022 13:25:08	00:02:07.315	-0.001
06/15/2022 13:25:09	00:02:07.615	0.001
06/15/2022 13:25:09	00:02:07.817	-0.001
06/15/2022 13:25:09	00:02:08.225	-0.003
06/15/2022 13:25:09	00:02:08.328	0.000
06/15/2022 13:25:10	00:02:08.429	-0.001
06/15/2022 13:25:10	00:02:08.530	0.000
06/15/2022 13:25:10	00:02:08.633	0.002
06/15/2022 13:25:10	00:02:08.833	0.000
06/15/2022 13:25:10	00:02:09.135	0.002
06/15/2022 13:25:10	00:02:09.237	0.000
06/15/2022 13:25:11	00:02:09.645	-0.002
06/15/2022 13:25:11	00:02:09.849	0.001
06/15/2022 13:25:11	00:02:10.051	0.000
06/15/2022 13:25:12	00:02:10.451	-0.004
06/15/2022 13:25:12	00:02:10.553	-0.001
06/15/2022 13:25:12	00:02:10.859	0.003
06/15/2022 13:25:12	00:02:10.961	0.000
06/15/2022 13:25:12	00:02:11.063	0.002
06/15/2022 13:25:12	00:02:11.166	-0.001
06/15/2022 13:25:12	00:02:11.367	0.000
06/15/2022 13:25:13	00:02:11.567	0.002
06/15/2022 13:25:13	00:02:11.767	0.001
06/15/2022 13:25:13	00:02:12.175	0.000
06/15/2022 13:25:13	00:02:12.279	-0.002
06/15/2022 13:25:13	00:02:12.381	0.000
06/15/2022 13:25:14	00:02:12.588	0.001
06/15/2022 13:25:14	00:02:12.789	-0.001
06/15/2022 13:25:14	00:02:12.989	0.000
06/15/2022 13:25:14	00:02:13.291	-0.002
06/15/2022 13:25:15	00:02:13.393	0.000
06/15/2022 13:25:15	00:02:13.699	-0.002
06/15/2022 13:25:15	00:02:13.801	0.002
06/15/2022 13:25:15	00:02:14.006	0.001
06/15/2022 13:25:15	00:02:14.307	-0.001
06/15/2022 13:25:16	00:02:14.509	0.001
06/15/2022 13:25:16	00:02:14.713	-0.002
06/15/2022 13:25:16	00:02:14.815	0.000
06/15/2022 13:25:16	00:02:14.917	0.003
06/15/2022 13:25:16	00:02:15.019	0.000
06/15/2022 13:25:16	00:02:15.121	0.001
06/15/2022 13:25:16	00:02:15.223	-0.001
06/15/2022 13:25:17	00:02:15.427	0.000
06/15/2022 13:25:17	00:02:15.529	-0.002
06/15/2022 13:25:17	00:02:15.629	0.000
06/15/2022 13:25:17	00:02:15.729	-0.001
06/15/2022 13:25:17	00:02:15.829	-0.004
06/15/2022 13:25:17	00:02:15.929	0.000
06/15/2022 13:25:17	00:02:16.235	-0.002
06/15/2022 13:25:17	00:02:16.337	0.000
06/15/2022 13:25:18	00:02:16.439	-0.002
06/15/2022 13:25:18	00:02:16.541	0.001
06/15/2022 13:25:18	00:02:16.643	-0.001
06/15/2022 13:25:18	00:02:16.746	0.002
06/15/2022 13:25:18	00:02:16.851	0.000
06/15/2022 13:25:18	00:02:17.053	0.001
06/15/2022 13:25:18	00:02:17.253	0.000
06/15/2022 13:25:18	00:02:17.353	-0.002
06/15/2022 13:25:19	00:02:17.455	0.000
06/15/2022 13:25:19	00:02:17.659	0.002
06/15/2022 13:25:19	00:02:17.761	0.000
06/15/2022 13:25:19	00:02:18.067	-0.002
06/15/2022 13:25:19	00:02:18.169	0.001
06/15/2022 13:25:20	00:02:18.469	-0.001
06/15/2022 13:25:20	00:02:18.669	0.000
06/15/2022 13:25:20	00:02:18.873	-0.001
06/15/2022 13:25:20	00:02:19.077	0.001
06/15/2022 13:25:20	00:02:19.179	0.003
06/15/2022 13:25:20	00:02:19.281	0.001
06/15/2022 13:25:20	00:02:19.383	-0.001
06/15/2022 13:25:21	00:02:19.485	0.001
06/15/2022 13:25:21	00:02:19.687	0.000
06/15/2022 13:25:21	00:02:19.787	-0.002
06/15/2022 13:25:21	00:02:19.887	0.001
06/15/2022 13:25:21	00:02:19.989	0.003
06/15/2022 13:25:21	00:02:20.089	-0.002
06/15/2022 13:25:21	00:02:20.293	0.000
06/15/2022 13:25:21	00:02:20.395	-0.001
06/15/2022 13:25:22	00:02:20.497	0.001
06/15/2022 13:25:22	00:02:20.803	-0.002
06/15/2022 13:25:22	00:02:20.905	0.000
06/15/2022 13:25:22	00:02:21.407	-0.002
06/15/2022 13:25:23	00:02:21.507	-0.001
06/15/2022 13:25:23	00:02:21.711	0.002
06/15/2022 13:25:23	00:02:21.813	-0.001
06/15/2022 13:25:23	00:02:21.915	0.001
06/15/2022 13:25:23	00:02:22.119	-0.002
06/15/2022 13:25:23	00:02:22.425	0.002
06/15/2022 13:25:24	00:02:22.525	-0.001
06/15/2022 13:25:24	00:02:22.625	0.000
06/15/2022 13:25:24	00:02:22.725	0.002
06/15/2022 13:25:24	00:02:22.925	0.000
06/15/2022 13:25:24	00:02:23.231	0.002
06/15/2022 13:25:24	00:02:23.333	0.000
06/15/2022 13:25:25	00:02:23.537	0.001
06/15/2022 13:25:25	00:02:23.841	0.000
06/15/2022 13:25:25	00:02:23.941	0.002
06/15/2022 13:25:25	00:02:24.041	-0.001
06/15/2022 13:25:25	00:02:24.141	0.001
06/15/2022 13:25:25	00:02:24.447	-0.001
06/15/2022 13:25:26	00:02:24.549	0.000
06/15/2022 13:25:26	00:02:24.753	0.003
06/15/2022 13:25:26	00:02:24.855	0.000
06/15/2022 13:25:26	00:02:24.957	0.002
06/15/2022 13:25:26	00:02:25.058	-0.003
06/15/2022 13:25:26	00:02:25.160	0.000
06/15/2022 13:25:27	00:02:25.561	0.003
06/15/2022 13:25:27	00:02:25.661	0.002
06/15/2022 13:25:27	00:02:25.763	-0.001
06/15/2022 13:25:27	00:02:25.865	0.001
06/15/2022 13:25:27	00:02:26.171	-0.001
06/15/2022 13:25:27	00:02:26.375	-0.003
06/15/2022 13:25:28	00:02:26.476	0.000
06/15/2022 13:25:28	00:02:26.883	0.002
06/15/2022 13:25:28	00:02:26.983	0.000
06/15/2022 13:25:28	00:02:27.083	-0.002
06/15/2022 13:25:28	00:02:27.287	0.000
06/15/2022 13:25:29	00:02:27.491	0.001
06/15/2022 13:25:29	00:02:28.301	-0.001
06/15/2022 13:25:29	00:02:28.401	0.001
06/15/2022 13:25:30	00:02:28.503	0.002
06/15/2022 13:25:30	00:02:28.605	-0.001
06/15/2022 13:25:30	00:02:28.707	0.001
06/15/2022 13:25:30	00:02:28.809	-0.001
06/15/2022 13:25:30	00:02:29.013	-0.002
06/15/2022 13:25:30	00:02:29.115	0.003
06/15/2022 13:25:30	00:02:29.220	0.000
06/15/2022 13:25:30	00:02:29.421	0.001
06/15/2022 13:25:31	00:02:29.521	0.004
06/15/2022 13:25:31	00:02:29.621	0.000
06/15/2022 13:25:31	00:02:29.721	0.003
06/15/2022 13:25:31	00:02:29.821	0.000
06/15/2022 13:25:31	00:02:30.229	-0.002
06/15/2022 13:25:31	00:02:30.331	0.001
06/15/2022 13:25:31	00:02:30.433	-0.002
06/15/2022 13:25:32	00:02:30.535	0.000
06/15/2022 13:25:32	00:02:30.637	-0.002
06/15/2022 13:25:32	00:02:30.738	0.002
06/15/2022 13:25:32	00:02:30.839	0.000
06/15/2022 13:25:32	00:02:30.939	0.001
06/15/2022 13:25:32	00:02:31.039	-0.001
06/15/2022 13:25:32	00:02:31.139	0.001
06/15/2022 13:25:32	00:02:31.239	-0.001
06/15/2022 13:25:33	00:02:31.545	0.001
06/15/2022 13:25:33	00:02:31.647	-0.001
06/15/2022 13:25:33	00:02:31.749	0.000
06/15/2022 13:25:33	00:02:31.851	0.004
06/15/2022 13:25:33	00:02:31.953	0.000
06/15/2022 13:25:33	00:02:32.055	0.003
06/15/2022 13:25:33	00:02:32.157	0.000
06/15/2022 13:25:34	00:02:32.559	0.003
06/15/2022 13:25:34	00:02:32.661	-0.001
06/15/2022 13:25:34	00:02:32.865	0.001
06/15/2022 13:25:34	00:02:33.069	0.000
06/15/2022 13:25:34	00:02:33.171	-0.002
06/15/2022 13:25:34	00:02:33.273	0.001
06/15/2022 13:25:34	00:02:33.477	0.003
06/15/2022 13:25:35	00:02:33.578	-0.003
06/15/2022 13:25:35	00:02:33.681	0.000
06/15/2022 13:25:35	00:02:33.781	-0.001
06/15/2022 13:25:35	00:02:33.981	0.000
06/15/2022 13:25:35	00:02:34.389	-0.001
06/15/2022 13:25:35	00:02:34.491	0.000
06/15/2022 13:25:36	00:02:34.593	-0.002
06/15/2022 13:25:36	00:02:34.697	0.000
06/15/2022 13:25:36	00:02:35.000	0.002
06/15/2022 13:25:36	00:02:35.101	-0.001
06/15/2022 13:25:37	00:02:35.711	0.001
06/15/2022 13:25:37	00:02:35.813	-0.002
06/15/2022 13:25:37	00:02:35.915	0.001
06/15/2022 13:25:37	00:02:36.017	-0.001
06/15/2022 13:25:37	00:02:36.119	0.000
06/15/2022 13:25:37	00:02:36.220	0.003
06/15/2022 13:25:37	00:02:36.420	0.002
06/15/2022 13:25:38	00:02:36.521	-0.002
06/15/2022 13:25:38	00:02:36.721	0.000
06/15/2022 13:25:38	00:02:37.027	0.003
06/15/2022 13:25:38	00:02:37.129	0.000
06/15/2022 13:25:38	00:02:37.333	0.001
06/15/2022 13:25:38	00:02:37.435	-0.001
06/15/2022 13:25:39	00:02:37.537	0.000
06/15/2022 13:25:39	00:02:38.449	-0.001
06/15/2022 13:25:40	00:02:38.551	0.002
06/15/2022 13:25:40	00:02:38.755	-0.001
06/15/2022 13:25:40	00:02:38.958	0.001
06/15/2022 13:25:40	00:02:39.058	-0.002
06/15/2022 13:25:40	00:02:39.258	0.001
06/15/2022 13:25:41	00:02:39.561	-0.001
06/15/2022 13:25:41	00:02:39.765	0.002
06/15/2022 13:25:41	00:02:39.867	-0.001
06/15/2022 13:25:41	00:02:40.275	0.002
06/15/2022 13:25:41	00:02:40.376	-0.001
06/15/2022 13:25:42	00:02:40.676	0.000
06/15/2022 13:25:42	00:02:40.777	0.003
06/15/2022 13:25:42	00:02:40.877	-0.001
06/15/2022 13:25:42	00:02:40.979	0.000
06/15/2022 13:25:42	00:02:41.081	-0.003
06/15/2022 13:25:42	00:02:41.183	-0.001
06/15/2022 13:25:42	00:02:41.285	0.001
06/15/2022 13:25:42	00:02:41.387	0.003
06/15/2022 13:25:42	00:02:41.489	0.001
06/15/2022 13:25:43	00:02:41.591	0.000
06/15/2022 13:25:43	00:02:41.994	-0.003
06/15/2022 13:25:43	00:02:42.095	0.000
06/15/2022 13:25:43	00:02:42.195	0.001
06/15/2022 13:25:44	00:02:43.109	-0.001
06/15/2022 13:25:44	00:02:43.211	0.000
06/15/2022 13:25:44	00:02:43.414	-0.001
06/15/2022 13:25:44	00:02:43.515	0.002
06/15/2022 13:25:45	00:02:43.615	0.000
06/15/2022 13:25:45	00:02:43.921	-0.004
06/15/2022 13:25:45	00:02:44.023	0.001
06/15/2022 13:25:45	00:02:44.125	-0.001
06/15/2022 13:25:45	00:02:44.227	0.000
06/15/2022 13:25:45	00:02:44.531	-0.001
06/15/2022 13:25:46	00:02:45.033	0.001
06/15/2022 13:25:46	00:02:45.133	0.000
06/15/2022 13:25:46	00:02:45.337	0.001
06/15/2022 13:25:46	00:02:45.541	-0.001
06/15/2022 13:25:47	00:02:45.643	0.001
06/15/2022 13:25:47	00:02:45.852	-0.001
06/15/2022 13:25:47	00:02:45.952	-0.003
06/15/2022 13:25:47	00:02:46.052	0.001
06/15/2022 13:25:47	00:02:46.152	0.000
06/15/2022 13:25:48	00:02:46.657	0.001
06/15/2022 13:25:48	00:02:46.759	0.000
06/15/2022 13:25:48	00:02:47.065	-0.001
06/15/2022 13:25:48	00:02:47.167	-0.003
06/15/2022 13:25:48	00:02:47.269	-0.001
06/15/2022 13:25:48	00:02:47.470	0.001
06/15/2022 13:25:49	00:02:47.773	0.000
06/15/2022 13:25:50	00:02:48.689	0.002
06/15/2022 13:25:50	00:02:48.790	-0.001
06/15/2022 13:25:50	00:02:48.990	0.001
06/15/2022 13:25:50	00:02:49.091	0.000
06/15/2022 13:25:50	00:02:49.293	0.001
06/15/2022 13:25:51	00:02:49.905	0.000
06/15/2022 13:25:51	00:02:50.109	0.003
06/15/2022 13:25:51	00:02:50.210	0.000
06/15/2022 13:25:51	00:02:50.510	-0.001
06/15/2022 13:25:52	00:02:51.019	0.001
06/15/2022 13:25:52	00:02:51.121	-0.001
06/15/2022 13:25:52	00:02:51.325	0.001
06/15/2022 13:25:53	00:02:51.830	-0.001
06/15/2022 13:25:53	00:02:52.031	0.001
06/15/2022 13:25:53	00:02:52.133	0.000
06/15/2022 13:25:53	00:02:52.235	0.001
06/15/2022 13:25:53	00:02:52.337	-0.001
06/15/2022 13:25:53	00:02:52.439	0.000
06/15/2022 13:25:54	00:02:52.744	-0.002
06/15/2022 13:25:54	00:02:52.846	0.000
06/15/2022 13:25:54	00:02:52.946	-0.001
06/15/2022 13:25:54	00:02:53.046	-0.003
06/15/2022 13:25:54	00:02:53.146	0.001
06/15/2022 13:25:54	00:02:53.346	0.000
06/15/2022 13:25:54	00:02:53.449	0.001
06/15/2022 13:25:55	00:02:53.959	-0.001
06/15/2022 13:25:55	00:02:54.061	0.000
06/15/2022 13:25:56	00:02:54.666	-0.001
06/15/2022 13:25:56	00:02:54.867	0.001
06/15/2022 13:25:56	00:02:54.969	0.000
06/15/2022 13:25:56	00:02:55.071	-0.003
06/15/2022 13:25:56	00:02:55.173	0.001
06/15/2022 13:25:56	00:02:55.377	-0.002
06/15/2022 13:25:56	00:02:55.479	0.000
06/15/2022 13:25:57	00:02:55.882	-0.003
06/15/2022 13:25:57	00:02:55.982	-0.001
06/15/2022 13:25:57	00:02:56.082	0.000
06/15/2022 13:25:58	00:02:56.693	-0.002
06/15/2022 13:25:58	00:02:56.795	0.000
06/15/2022 13:25:58	00:02:56.897	-0.002
06/15/2022 13:25:58	00:02:57.101	0.002
06/15/2022 13:25:58	00:02:57.202	-0.001
06/15/2022 13:25:58	00:02:57.302	0.000
06/15/2022 13:25:58	00:02:57.402	-0.003
06/15/2022 13:25:58	00:02:57.502	-0.001
06/15/2022 13:25:58	00:02:57.603	0.003
06/15/2022 13:25:59	00:02:57.705	0.001
06/15/2022 13:25:59	00:02:57.807	-0.001
06/15/2022 13:25:59	00:02:57.909	0.001
06/15/2022 13:25:59	00:02:58.113	-0.001
06/15/2022 13:25:59	00:02:58.215	-0.002
06/15/2022 13:25:59	00:02:58.418	0.001
06/15/2022 13:25:59	00:02:58.618	-0.001
06/15/2022 13:26:00	00:02:58.818	0.000
06/15/2022 13:26:00	00:02:58.918	0.002
06/15/2022 13:26:00	00:02:59.123	-0.001
06/15/2022 13:26:00	00:02:59.225	0.003
06/15/2022 13:26:00	00:02:59.327	0.001
06/15/2022 13:26:00	00:02:59.533	0.000
06/15/2022 13:26:01	00:02:59.635	-0.003
06/15/2022 13:26:01	00:02:59.737	0.000
06/15/2022 13:26:01	00:02:59.838	0.002
06/15/2022 13:26:01	00:02:59.938	-0.003
06/15/2022 13:26:01	00:03:00.038	-0.001
06/15/2022 13:26:02	00:03:00.645	0.001
06/15/2022 13:26:02	00:03:00.850	-0.001
06/15/2022 13:26:02	00:03:00.951	0.001
06/15/2022 13:26:02	00:03:01.154	0.000
06/15/2022 13:26:02	00:03:01.254	0.001
06/15/2022 13:26:02	00:03:01.354	0.000
06/15/2022 13:26:02	00:03:01.554	-0.003
06/15/2022 13:26:03	00:03:01.654	0.000
06/15/2022 13:26:03	00:03:01.857	-0.004
06/15/2022 13:26:03	00:03:01.959	0.003
06/15/2022 13:26:03	00:03:02.061	0.000
06/15/2022 13:26:03	00:03:02.367	-0.001
06/15/2022 13:26:03	00:03:02.570	0.001
06/15/2022 13:26:04	00:03:02.670	-0.001
06/15/2022 13:26:04	00:03:02.770	0.000
06/15/2022 13:26:04	00:03:03.070	-0.002
06/15/2022 13:26:04	00:03:03.275	0.000
06/15/2022 13:26:04	00:03:03.377	-0.002
06/15/2022 13:26:04	00:03:03.479	0.001
06/15/2022 13:26:05	00:03:04.188	-0.001
06/15/2022 13:26:05	00:03:04.488	0.001
06/15/2022 13:26:05	00:03:04.590	-0.001
06/15/2022 13:26:06	00:03:04.693	0.002
06/15/2022 13:26:06	00:03:04.897	-0.002
06/15/2022 13:26:06	00:03:04.999	0.001
06/15/2022 13:26:06	00:03:05.101	-0.001
06/15/2022 13:26:06	00:03:05.408	0.001
06/15/2022 13:26:06	00:03:05.508	-0.001
06/15/2022 13:26:06	00:03:05.608	-0.003
06/15/2022 13:26:07	00:03:05.708	0.001
06/15/2022 13:26:07	00:03:05.808	0.000
06/15/2022 13:26:07	00:03:06.219	0.001
06/15/2022 13:26:08	00:03:06.728	0.003
06/15/2022 13:26:08	00:03:06.828	0.000
06/15/2022 13:26:08	00:03:06.928	0.001
06/15/2022 13:26:08	00:03:07.128	-0.003
06/15/2022 13:26:08	00:03:07.432	0.000
06/15/2022 13:26:08	00:03:07.535	0.002
06/15/2022 13:26:09	00:03:07.637	0.000
06/15/2022 13:26:09	00:03:07.739	0.001
06/15/2022 13:26:09	00:03:08.045	0.000
06/15/2022 13:26:09	00:03:08.146	0.002
06/15/2022 13:26:09	00:03:08.246	-0.001
06/15/2022 13:26:10	00:03:09.157	0.001
06/15/2022 13:26:10	00:03:09.566	-0.001
06/15/2022 13:26:11	00:03:09.668	-0.002
06/15/2022 13:26:11	00:03:09.768	0.000
06/15/2022 13:26:11	00:03:09.868	-0.002
06/15/2022 13:26:11	00:03:09.968	0.000
06/15/2022 13:26:11	00:03:10.068	-0.001
06/15/2022 13:26:11	00:03:10.170	0.000
06/15/2022 13:26:11	00:03:10.272	0.002
06/15/2022 13:26:11	00:03:10.375	0.000
06/15/2022 13:26:11	00:03:10.579	0.002
06/15/2022 13:26:12	00:03:10.681	-0.001
06/15/2022 13:26:12	00:03:10.987	0.000
06/15/2022 13:26:12	00:03:11.088	-0.001
06/15/2022 13:26:12	00:03:11.288	0.000
06/15/2022 13:26:13	00:03:12.205	0.002
06/15/2022 13:26:13	00:03:12.306	-0.001
06/15/2022 13:26:13	00:03:12.409	0.001
06/15/2022 13:26:14	00:03:12.710	0.000
06/15/2022 13:26:14	00:03:12.811	0.002
06/15/2022 13:26:14	00:03:13.117	-0.003
06/15/2022 13:26:14	00:03:13.219	-0.001
06/15/2022 13:26:14	00:03:13.627	0.003
06/15/2022 13:26:15	00:03:13.729	0.001
06/15/2022 13:26:15	00:03:14.130	-0.001
06/15/2022 13:26:15	00:03:14.436	0.002
06/15/2022 13:26:15	00:03:14.539	-0.001
06/15/2022 13:26:16	00:03:14.743	0.001
06/15/2022 13:26:16	00:03:15.048	0.000
06/15/2022 13:26:17	00:03:15.752	-0.002
06/15/2022 13:26:17	00:03:15.854	0.001
06/15/2022 13:26:17	00:03:16.263	0.000
06/15/2022 13:26:17	00:03:16.365	0.001
06/15/2022 13:26:17	00:03:16.467	-0.001
06/15/2022 13:26:17	00:03:16.568	0.001
06/15/2022 13:26:18	00:03:16.770	-0.001
06/15/2022 13:26:18	00:03:16.870	0.003
06/15/2022 13:26:18	00:03:16.970	0.000
06/15/2022 13:26:18	00:03:17.072	0.002
06/15/2022 13:26:18	00:03:17.174	0.000
06/15/2022 13:26:18	00:03:17.379	-0.001
06/15/2022 13:26:18	00:03:17.481	0.000
06/15/2022 13:26:18	00:03:17.685	0.002
06/15/2022 13:26:19	00:03:17.786	0.000
06/15/2022 13:26:19	00:03:17.886	0.002
06/15/2022 13:26:19	00:03:18.186	-0.001
06/15/2022 13:26:19	00:03:18.286	0.002
06/15/2022 13:26:19	00:03:18.386	-0.001
06/15/2022 13:26:19	00:03:18.488	0.002
06/15/2022 13:26:19	00:03:18.590	-0.001
06/15/2022 13:26:19	00:03:18.692	-0.002
06/15/2022 13:26:20	00:03:18.897	0.000
06/15/2022 13:26:20	00:03:19.305	-0.001
06/15/2022 13:26:20	00:03:19.514	0.002
06/15/2022 13:26:21	00:03:19.814	0.000
06/15/2022 13:26:21	00:03:19.916	-0.003
