Local Date/Time	Relative Time	setflow-a:setflow [µL/min]
06/15/2022 13:30:37	00:07:35.266	1.001
06/15/2022 13:30:37	00:07:35.368	1.002
06/15/2022 13:30:37	00:07:35.469	1.002
06/15/2022 13:30:37	00:07:35.571	1.002
06/15/2022 13:30:37	00:07:35.671	1.003
06/15/2022 13:30:37	00:07:35.774	1.003
06/15/2022 13:30:37	00:07:35.875	1.002
06/15/2022 13:30:38	00:07:35.977	1.002
06/15/2022 13:30:38	00:07:36.079	1.001
06/15/2022 13:30:38	00:07:36.181	1.001
06/15/2022 13:30:38	00:07:36.283	1.001
06/15/2022 13:30:38	00:07:36.386	1.001
06/15/2022 13:30:38	00:07:36.488	1.001
06/15/2022 13:30:38	00:07:36.590	1.001
06/15/2022 13:30:38	00:07:36.692	1.001
06/15/2022 13:30:38	00:07:36.793	1.001
06/15/2022 13:30:38	00:07:36.895	1.000
06/15/2022 13:30:39	00:07:36.997	1.000
06/15/2022 13:30:39	00:07:37.099	1.000
06/15/2022 13:30:39	00:07:37.201	1.000
06/15/2022 13:30:39	00:07:37.303	1.000
06/15/2022 13:30:39	00:07:37.405	1.000
06/15/2022 13:30:39	00:07:37.507	1.000
06/15/2022 13:30:39	00:07:37.609	1.000
06/15/2022 13:30:39	00:07:37.711	1.000
06/15/2022 13:30:39	00:07:37.814	1.000
06/15/2022 13:30:39	00:07:37.916	1.000
06/15/2022 13:30:40	00:07:38.018	1.000
06/15/2022 13:30:40	00:07:38.120	1.000
06/15/2022 13:30:40	00:07:38.222	1.000
06/15/2022 13:30:40	00:07:38.323	1.000
06/15/2022 13:30:40	00:07:38.425	1.000
06/15/2022 13:30:40	00:07:38.525	1.000
06/15/2022 13:30:40	00:07:38.629	1.000
06/15/2022 13:30:40	00:07:38.753	1.000
06/15/2022 13:30:40	00:07:38.755	1.000
06/15/2022 13:30:40	00:07:38.857	1.000
06/15/2022 13:30:40	00:07:38.959	1.000
06/15/2022 13:30:41	00:07:39.061	1.000
06/15/2022 13:30:41	00:07:39.109	1.000
06/15/2022 13:30:41	00:07:39.111	1.000
06/15/2022 13:30:41	00:07:39.119	1.000
06/15/2022 13:30:41	00:07:39.141	1.000
06/15/2022 13:30:41	00:07:39.155	1.000
06/15/2022 13:30:41	00:07:39.172	1.000
06/15/2022 13:30:41	00:07:39.190	1.000
06/15/2022 13:30:41	00:07:39.212	1.000
06/15/2022 13:30:41	00:07:39.236	1.000
06/15/2022 13:30:41	00:07:39.260	1.000
06/15/2022 13:30:41	00:07:39.288	1.000
06/15/2022 13:30:41	00:07:39.316	1.000
06/15/2022 13:30:41	00:07:39.346	1.000
06/15/2022 13:30:41	00:07:39.378	1.000
06/15/2022 13:30:41	00:07:39.412	1.000
06/15/2022 13:30:41	00:07:39.448	1.000
06/15/2022 13:30:41	00:07:39.488	1.000
06/15/2022 13:30:41	00:07:39.528	1.000
06/15/2022 13:30:41	00:07:39.569	1.000
06/15/2022 13:30:41	00:07:39.613	0.999
06/15/2022 13:30:41	00:07:39.659	0.999
06/15/2022 13:30:41	00:07:39.708	0.999
06/15/2022 13:30:41	00:07:39.757	0.999
06/15/2022 13:30:41	00:07:39.809	0.999
06/15/2022 13:30:41	00:07:39.863	0.999
06/15/2022 13:30:41	00:07:39.919	0.999
06/15/2022 13:30:42	00:07:39.981	0.999
06/15/2022 13:30:42	00:07:40.041	0.999
06/15/2022 13:30:42	00:07:40.103	0.998
06/15/2022 13:30:42	00:07:40.167	0.998
06/15/2022 13:30:42	00:07:40.233	0.998
06/15/2022 13:30:42	00:07:40.301	0.998
06/15/2022 13:30:42	00:07:40.371	0.998
06/15/2022 13:30:42	00:07:40.443	0.998
06/15/2022 13:30:42	00:07:40.517	0.997
06/15/2022 13:30:42	00:07:40.594	0.997
06/15/2022 13:30:42	00:07:40.672	0.997
06/15/2022 13:30:42	00:07:40.755	0.997
06/15/2022 13:30:42	00:07:40.838	0.996
06/15/2022 13:30:42	00:07:40.922	0.996
06/15/2022 13:30:43	00:07:41.007	0.996
06/15/2022 13:30:43	00:07:41.096	0.995
06/15/2022 13:30:43	00:07:41.185	0.995
06/15/2022 13:30:43	00:07:41.277	0.995
06/15/2022 13:30:43	00:07:41.371	0.994
06/15/2022 13:30:43	00:07:41.467	0.994
06/15/2022 13:30:43	00:07:41.567	0.993
06/15/2022 13:30:43	00:07:41.667	0.993
06/15/2022 13:30:43	00:07:41.769	0.992
06/15/2022 13:30:43	00:07:41.871	0.992
06/15/2022 13:30:44	00:07:41.973	0.991
06/15/2022 13:30:44	00:07:42.076	0.991
06/15/2022 13:30:44	00:07:42.178	0.990
06/15/2022 13:30:44	00:07:42.280	0.990
06/15/2022 13:30:44	00:07:42.382	0.989
06/15/2022 13:30:44	00:07:42.483	0.989
06/15/2022 13:30:44	00:07:42.583	0.988
06/15/2022 13:30:44	00:07:42.683	0.987
06/15/2022 13:30:44	00:07:42.783	0.987
06/15/2022 13:30:44	00:07:42.888	0.986
06/15/2022 13:30:45	00:07:42.991	0.985
06/15/2022 13:30:45	00:07:43.093	0.984
06/15/2022 13:30:45	00:07:43.195	0.983
06/15/2022 13:30:45	00:07:43.297	0.983
06/15/2022 13:30:45	00:07:43.400	0.982
06/15/2022 13:30:45	00:07:43.502	0.981
06/15/2022 13:30:45	00:07:43.604	0.981
06/15/2022 13:30:45	00:07:43.706	0.980
06/15/2022 13:30:45	00:07:43.808	0.979
06/15/2022 13:30:45	00:07:43.909	0.978
06/15/2022 13:30:46	00:07:44.009	0.978
06/15/2022 13:30:46	00:07:44.115	0.977
06/15/2022 13:30:46	00:07:44.215	0.976
06/15/2022 13:30:46	00:07:44.315	0.975
06/15/2022 13:30:46	00:07:44.417	0.974
06/15/2022 13:30:46	00:07:44.519	0.973
06/15/2022 13:30:46	00:07:44.621	0.972
06/15/2022 13:30:46	00:07:44.723	0.971
06/15/2022 13:30:46	00:07:44.826	0.971
06/15/2022 13:30:46	00:07:44.928	0.970
06/15/2022 13:30:47	00:07:45.030	0.969
06/15/2022 13:30:47	00:07:45.132	0.968
06/15/2022 13:30:47	00:07:45.234	0.967
06/15/2022 13:30:47	00:07:45.335	0.966
06/15/2022 13:30:47	00:07:45.437	0.965
06/15/2022 13:30:47	00:07:45.539	0.964
06/15/2022 13:30:47	00:07:45.641	0.963
06/15/2022 13:30:47	00:07:45.743	0.962
06/15/2022 13:30:47	00:07:45.845	0.961
06/15/2022 13:30:47	00:07:45.947	0.960
06/15/2022 13:30:48	00:07:46.049	0.959
06/15/2022 13:30:48	00:07:46.151	0.958
06/15/2022 13:30:48	00:07:46.254	0.957
06/15/2022 13:30:48	00:07:46.356	0.955
06/15/2022 13:30:48	00:07:46.458	0.954
06/15/2022 13:30:48	00:07:46.560	0.953
06/15/2022 13:30:48	00:07:46.661	0.952
06/15/2022 13:30:48	00:07:46.763	0.951
06/15/2022 13:30:48	00:07:46.865	0.950
06/15/2022 13:30:48	00:07:46.965	0.948
06/15/2022 13:30:49	00:07:47.065	0.947
06/15/2022 13:30:49	00:07:47.167	0.946
06/15/2022 13:30:49	00:07:47.269	0.945
06/15/2022 13:30:49	00:07:47.371	0.944
06/15/2022 13:30:49	00:07:47.473	0.942
06/15/2022 13:30:49	00:07:47.575	0.941
06/15/2022 13:30:49	00:07:47.678	0.940
06/15/2022 13:30:49	00:07:47.780	0.939
06/15/2022 13:30:49	00:07:47.882	0.937
06/15/2022 13:30:50	00:07:47.983	0.936
06/15/2022 13:30:50	00:07:48.086	0.935
06/15/2022 13:30:50	00:07:48.187	0.933
06/15/2022 13:30:50	00:07:48.289	0.932
06/15/2022 13:30:50	00:07:48.391	0.929
06/15/2022 13:30:50	00:07:48.491	0.928
06/15/2022 13:30:50	00:07:48.593	0.927
06/15/2022 13:30:50	00:07:48.695	0.925
06/15/2022 13:30:50	00:07:48.797	0.924
06/15/2022 13:30:50	00:07:48.899	0.923
06/15/2022 13:30:51	00:07:49.001	0.921
06/15/2022 13:30:51	00:07:49.104	0.920
06/15/2022 13:30:51	00:07:49.206	0.918
06/15/2022 13:30:51	00:07:49.308	0.917
06/15/2022 13:30:51	00:07:49.410	0.915
06/15/2022 13:30:51	00:07:49.511	0.914
06/15/2022 13:30:51	00:07:49.611	0.912
06/15/2022 13:30:51	00:07:49.713	0.911
06/15/2022 13:30:51	00:07:49.815	0.909
06/15/2022 13:30:51	00:07:49.917	0.908
06/15/2022 13:30:52	00:07:50.019	0.907
06/15/2022 13:30:52	00:07:50.121	0.905
06/15/2022 13:30:52	00:07:50.223	0.903
06/15/2022 13:30:52	00:07:50.325	0.902
06/15/2022 13:30:52	00:07:50.427	0.900
06/15/2022 13:30:52	00:07:50.530	0.899
06/15/2022 13:30:52	00:07:50.632	0.897
06/15/2022 13:30:52	00:07:50.734	0.896
06/15/2022 13:30:52	00:07:50.836	0.894
06/15/2022 13:30:52	00:07:50.937	0.892
06/15/2022 13:30:53	00:07:51.037	0.891
06/15/2022 13:30:53	00:07:51.137	0.889
06/15/2022 13:30:53	00:07:51.237	0.887
06/15/2022 13:30:53	00:07:51.339	0.886
06/15/2022 13:30:53	00:07:51.441	0.884
06/15/2022 13:30:53	00:07:51.543	0.882
06/15/2022 13:30:53	00:07:51.645	0.881
06/15/2022 13:30:53	00:07:51.747	0.879
06/15/2022 13:30:53	00:07:51.849	0.877
06/15/2022 13:30:53	00:07:51.952	0.876
06/15/2022 13:30:54	00:07:52.054	0.874
06/15/2022 13:30:54	00:07:52.156	0.872
06/15/2022 13:30:54	00:07:52.258	0.871
06/15/2022 13:30:54	00:07:52.359	0.869
06/15/2022 13:30:54	00:07:52.459	0.867
06/15/2022 13:30:54	00:07:52.559	0.865
06/15/2022 13:30:54	00:07:52.659	0.863
06/15/2022 13:30:54	00:07:52.761	0.862
06/15/2022 13:30:54	00:07:52.863	0.860
06/15/2022 13:30:54	00:07:52.965	0.858
06/15/2022 13:30:55	00:07:53.067	0.856
06/15/2022 13:30:55	00:07:53.169	0.855
06/15/2022 13:30:55	00:07:53.272	0.853
06/15/2022 13:30:55	00:07:53.374	0.851
06/15/2022 13:30:55	00:07:53.476	0.849
06/15/2022 13:30:55	00:07:53.578	0.847
06/15/2022 13:30:55	00:07:53.679	0.845
06/15/2022 13:30:55	00:07:53.781	0.843
06/15/2022 13:30:55	00:07:53.881	0.842
06/15/2022 13:30:55	00:07:53.981	0.840
06/15/2022 13:30:56	00:07:54.083	0.838
06/15/2022 13:30:56	00:07:54.185	0.836
06/15/2022 13:30:56	00:07:54.287	0.834
06/15/2022 13:30:56	00:07:54.389	0.832
06/15/2022 13:30:56	00:07:54.491	0.830
06/15/2022 13:30:56	00:07:54.593	0.826
06/15/2022 13:30:56	00:07:54.696	0.825
06/15/2022 13:30:56	00:07:54.801	0.823
06/15/2022 13:30:56	00:07:54.902	0.821
06/15/2022 13:30:57	00:07:55.004	0.819
06/15/2022 13:30:57	00:07:55.105	0.817
06/15/2022 13:30:57	00:07:55.207	0.815
06/15/2022 13:30:57	00:07:55.307	0.813
06/15/2022 13:30:57	00:07:55.407	0.811
06/15/2022 13:30:57	00:07:55.509	0.809
06/15/2022 13:30:57	00:07:55.611	0.807
06/15/2022 13:30:57	00:07:55.713	0.805
06/15/2022 13:30:57	00:07:55.815	0.803
06/15/2022 13:30:57	00:07:55.917	0.801
06/15/2022 13:30:58	00:07:56.019	0.799
06/15/2022 13:30:58	00:07:56.122	0.797
06/15/2022 13:30:58	00:07:56.224	0.795
06/15/2022 13:30:58	00:07:56.325	0.792
06/15/2022 13:30:58	00:07:56.427	0.790
06/15/2022 13:30:58	00:07:56.529	0.788
06/15/2022 13:30:58	00:07:56.629	0.786
06/15/2022 13:30:58	00:07:56.729	0.784
06/15/2022 13:30:58	00:07:56.831	0.782
06/15/2022 13:30:58	00:07:56.933	0.780
06/15/2022 13:30:59	00:07:57.035	0.778
06/15/2022 13:30:59	00:07:57.137	0.776
06/15/2022 13:30:59	00:07:57.239	0.774
06/15/2022 13:30:59	00:07:57.341	0.772
06/15/2022 13:30:59	00:07:57.443	0.769
06/15/2022 13:30:59	00:07:57.546	0.767
06/15/2022 13:30:59	00:07:57.647	0.765
06/15/2022 13:30:59	00:07:57.750	0.763
06/15/2022 13:30:59	00:07:57.851	0.761
06/15/2022 13:30:59	00:07:57.951	0.759
06/15/2022 13:31:00	00:07:58.053	0.756
06/15/2022 13:31:00	00:07:58.155	0.754
06/15/2022 13:31:00	00:07:58.257	0.752
06/15/2022 13:31:00	00:07:58.359	0.750
06/15/2022 13:31:00	00:07:58.461	0.748
06/15/2022 13:31:00	00:07:58.563	0.746
06/15/2022 13:31:00	00:07:58.665	0.743
06/15/2022 13:31:00	00:07:58.767	0.741
06/15/2022 13:31:00	00:07:58.869	0.739
06/15/2022 13:31:00	00:07:58.972	0.737
06/15/2022 13:31:01	00:07:59.073	0.735
06/15/2022 13:31:01	00:07:59.176	0.732
06/15/2022 13:31:01	00:07:59.278	0.730
06/15/2022 13:31:01	00:07:59.379	0.728
06/15/2022 13:31:01	00:07:59.479	0.726
06/15/2022 13:31:01	00:07:59.579	0.723
06/15/2022 13:31:01	00:07:59.681	0.721
06/15/2022 13:31:01	00:07:59.783	0.719
06/15/2022 13:31:01	00:07:59.885	0.717
06/15/2022 13:31:01	00:07:59.987	0.714
06/15/2022 13:31:02	00:08:00.089	0.712
06/15/2022 13:31:02	00:08:00.191	0.710
06/15/2022 13:31:02	00:08:00.293	0.705
06/15/2022 13:31:02	00:08:00.396	0.703
06/15/2022 13:31:02	00:08:00.498	0.701
06/15/2022 13:31:02	00:08:00.599	0.698
06/15/2022 13:31:02	00:08:00.701	0.696
06/15/2022 13:31:02	00:08:00.803	0.694
06/15/2022 13:31:02	00:08:00.903	0.692
06/15/2022 13:31:02	00:08:01.005	0.689
06/15/2022 13:31:03	00:08:01.107	0.687
06/15/2022 13:31:03	00:08:01.209	0.685
06/15/2022 13:31:03	00:08:01.311	0.682
06/15/2022 13:31:03	00:08:01.414	0.680
06/15/2022 13:31:03	00:08:01.517	0.677
06/15/2022 13:31:03	00:08:01.619	0.675
06/15/2022 13:31:03	00:08:01.721	0.673
06/15/2022 13:31:03	00:08:01.824	0.670
06/15/2022 13:31:03	00:08:01.925	0.668
06/15/2022 13:31:03	00:08:02.027	0.666
06/15/2022 13:31:04	00:08:02.129	0.663
06/15/2022 13:31:04	00:08:02.231	0.661
06/15/2022 13:31:04	00:08:02.333	0.659
06/15/2022 13:31:04	00:08:02.435	0.656
06/15/2022 13:31:04	00:08:02.537	0.654
06/15/2022 13:31:04	00:08:02.639	0.652
06/15/2022 13:31:04	00:08:02.741	0.649
06/15/2022 13:31:04	00:08:02.843	0.647
06/15/2022 13:31:04	00:08:02.945	0.644
06/15/2022 13:31:04	00:08:03.047	0.642
06/15/2022 13:31:05	00:08:03.150	0.640
06/15/2022 13:31:05	00:08:03.251	0.637
06/15/2022 13:31:05	00:08:03.353	0.635
06/15/2022 13:31:05	00:08:03.455	0.632
06/15/2022 13:31:05	00:08:03.555	0.630
06/15/2022 13:31:05	00:08:03.659	0.628
06/15/2022 13:31:05	00:08:03.761	0.625
06/15/2022 13:31:05	00:08:03.863	0.623
06/15/2022 13:31:05	00:08:03.965	0.620
06/15/2022 13:31:05	00:08:04.067	0.618
06/15/2022 13:31:06	00:08:04.169	0.616
06/15/2022 13:31:06	00:08:04.271	0.613
06/15/2022 13:31:06	00:08:04.373	0.611
06/15/2022 13:31:06	00:08:04.475	0.608
06/15/2022 13:31:06	00:08:04.578	0.606
06/15/2022 13:31:06	00:08:04.680	0.603
06/15/2022 13:31:06	00:08:04.781	0.601
06/15/2022 13:31:06	00:08:04.881	0.599
06/15/2022 13:31:06	00:08:04.983	0.596
06/15/2022 13:31:07	00:08:05.085	0.594
06/15/2022 13:31:07	00:08:05.187	0.591
06/15/2022 13:31:07	00:08:05.289	0.589
06/15/2022 13:31:07	00:08:05.391	0.586
06/15/2022 13:31:07	00:08:05.493	0.582
06/15/2022 13:31:07	00:08:05.595	0.579
06/15/2022 13:31:07	00:08:05.697	0.576
06/15/2022 13:31:07	00:08:05.799	0.574
06/15/2022 13:31:07	00:08:05.901	0.572
06/15/2022 13:31:07	00:08:06.004	0.569
06/15/2022 13:31:08	00:08:06.105	0.567
06/15/2022 13:31:08	00:08:06.205	0.564
06/15/2022 13:31:08	00:08:06.307	0.562
06/15/2022 13:31:08	00:08:06.409	0.559
06/15/2022 13:31:08	00:08:06.509	0.557
06/15/2022 13:31:08	00:08:06.611	0.554
06/15/2022 13:31:08	00:08:06.713	0.552
06/15/2022 13:31:08	00:08:06.815	0.549
06/15/2022 13:31:08	00:08:06.917	0.547
06/15/2022 13:31:08	00:08:07.019	0.545
06/15/2022 13:31:09	00:08:07.121	0.542
06/15/2022 13:31:09	00:08:07.224	0.540
06/15/2022 13:31:09	00:08:07.327	0.537
06/15/2022 13:31:09	00:08:07.430	0.535
06/15/2022 13:31:09	00:08:07.531	0.532
06/15/2022 13:31:09	00:08:07.631	0.530
06/15/2022 13:31:09	00:08:07.733	0.527
06/15/2022 13:31:09	00:08:07.833	0.525
06/15/2022 13:31:09	00:08:07.935	0.522
06/15/2022 13:31:09	00:08:08.037	0.520
06/15/2022 13:31:10	00:08:08.139	0.517
06/15/2022 13:31:10	00:08:08.241	0.515
06/15/2022 13:31:10	00:08:08.343	0.512
06/15/2022 13:31:10	00:08:08.445	0.510
06/15/2022 13:31:10	00:08:08.547	0.507
06/15/2022 13:31:10	00:08:08.649	0.505
06/15/2022 13:31:10	00:08:08.752	0.503
06/15/2022 13:31:10	00:08:08.854	0.500
06/15/2022 13:31:10	00:08:08.955	0.498
06/15/2022 13:31:10	00:08:09.058	0.495
06/15/2022 13:31:11	00:08:09.159	0.493
06/15/2022 13:31:11	00:08:09.259	0.490
06/15/2022 13:31:11	00:08:09.361	0.488
06/15/2022 13:31:11	00:08:09.463	0.485
06/15/2022 13:31:11	00:08:09.565	0.483
06/15/2022 13:31:11	00:08:09.667	0.480
06/15/2022 13:31:11	00:08:09.769	0.478
06/15/2022 13:31:11	00:08:09.877	0.475
06/15/2022 13:31:11	00:08:09.979	0.473
06/15/2022 13:31:12	00:08:10.081	0.471
06/15/2022 13:31:12	00:08:10.183	0.468
06/15/2022 13:31:12	00:08:10.286	0.466
06/15/2022 13:31:12	00:08:10.387	0.463
06/15/2022 13:31:12	00:08:10.489	0.461
06/15/2022 13:31:12	00:08:10.591	0.458
06/15/2022 13:31:12	00:08:10.693	0.453
06/15/2022 13:31:12	00:08:10.795	0.451
06/15/2022 13:31:12	00:08:10.897	0.448
06/15/2022 13:31:12	00:08:10.999	0.446
06/15/2022 13:31:13	00:08:11.103	0.443
06/15/2022 13:31:13	00:08:11.205	0.441
06/15/2022 13:31:13	00:08:11.307	0.438
06/15/2022 13:31:13	00:08:11.409	0.436
06/15/2022 13:31:13	00:08:11.511	0.434
06/15/2022 13:31:13	00:08:11.613	0.431
06/15/2022 13:31:13	00:08:11.715	0.429
06/15/2022 13:31:13	00:08:11.821	0.426
06/15/2022 13:31:13	00:08:11.923	0.424
06/15/2022 13:31:13	00:08:12.023	0.421
06/15/2022 13:31:14	00:08:12.125	0.419
06/15/2022 13:31:14	00:08:12.227	0.416
06/15/2022 13:31:14	00:08:12.331	0.414
06/15/2022 13:31:14	00:08:12.433	0.412
06/15/2022 13:31:14	00:08:12.535	0.409
06/15/2022 13:31:14	00:08:12.637	0.407
06/15/2022 13:31:14	00:08:12.739	0.404
06/15/2022 13:31:14	00:08:12.841	0.402
06/15/2022 13:31:14	00:08:12.943	0.399
06/15/2022 13:31:14	00:08:13.045	0.397
06/15/2022 13:31:15	00:08:13.145	0.394
06/15/2022 13:31:15	00:08:13.245	0.392
06/15/2022 13:31:15	00:08:13.345	0.390
06/15/2022 13:31:15	00:08:13.447	0.387
06/15/2022 13:31:15	00:08:13.549	0.385
06/15/2022 13:31:15	00:08:13.651	0.382
06/15/2022 13:31:15	00:08:13.753	0.380
06/15/2022 13:31:15	00:08:13.855	0.378
06/15/2022 13:31:15	00:08:13.960	0.375
06/15/2022 13:31:15	00:08:14.061	0.373
06/15/2022 13:31:16	00:08:14.163	0.370
06/15/2022 13:31:16	00:08:14.265	0.368
06/15/2022 13:31:16	00:08:14.367	0.366
06/15/2022 13:31:16	00:08:14.469	0.363
06/15/2022 13:31:16	00:08:14.571	0.361
06/15/2022 13:31:16	00:08:14.671	0.358
06/15/2022 13:31:16	00:08:14.771	0.356
06/15/2022 13:31:16	00:08:14.873	0.354
06/15/2022 13:31:16	00:08:14.975	0.351
06/15/2022 13:31:16	00:08:15.077	0.349
06/15/2022 13:31:17	00:08:15.179	0.346
06/15/2022 13:31:17	00:08:15.281	0.344
06/15/2022 13:31:17	00:08:15.383	0.342
06/15/2022 13:31:17	00:08:15.485	0.339
06/15/2022 13:31:17	00:08:15.587	0.337
06/15/2022 13:31:17	00:08:15.689	0.335
06/15/2022 13:31:17	00:08:15.791	0.332
06/15/2022 13:31:17	00:08:15.894	0.328
06/15/2022 13:31:17	00:08:15.995	0.326
06/15/2022 13:31:17	00:08:16.095	0.323
06/15/2022 13:31:18	00:08:16.195	0.321
06/15/2022 13:31:18	00:08:16.297	0.319
06/15/2022 13:31:18	00:08:16.399	0.316
06/15/2022 13:31:18	00:08:16.501	0.314
06/15/2022 13:31:18	00:08:16.603	0.312
06/15/2022 13:31:18	00:08:16.705	0.309
06/15/2022 13:31:18	00:08:16.807	0.307
06/15/2022 13:31:18	00:08:16.909	0.305
06/15/2022 13:31:18	00:08:17.011	0.303
06/15/2022 13:31:18	00:08:17.112	0.300
06/15/2022 13:31:19	00:08:17.214	0.298
06/15/2022 13:31:19	00:08:17.317	0.296
06/15/2022 13:31:19	00:08:17.417	0.293
06/15/2022 13:31:19	00:08:17.517	0.291
06/15/2022 13:31:19	00:08:17.619	0.289
06/15/2022 13:31:19	00:08:17.721	0.287
06/15/2022 13:31:19	00:08:17.823	0.285
06/15/2022 13:31:19	00:08:17.925	0.282
06/15/2022 13:31:19	00:08:18.027	0.280
06/15/2022 13:31:20	00:08:18.135	0.278
06/15/2022 13:31:20	00:08:18.237	0.275
06/15/2022 13:31:20	00:08:18.339	0.273
06/15/2022 13:31:20	00:08:18.441	0.271
06/15/2022 13:31:20	00:08:18.542	0.269
06/15/2022 13:31:20	00:08:18.646	0.267
06/15/2022 13:31:20	00:08:18.747	0.264
06/15/2022 13:31:20	00:08:18.849	0.262
06/15/2022 13:31:20	00:08:18.951	0.260
06/15/2022 13:31:20	00:08:19.053	0.258
06/15/2022 13:31:21	00:08:19.155	0.256
06/15/2022 13:31:21	00:08:19.257	0.254
06/15/2022 13:31:21	00:08:19.359	0.251
06/15/2022 13:31:21	00:08:19.461	0.249
06/15/2022 13:31:21	00:08:19.563	0.247
06/15/2022 13:31:21	00:08:19.665	0.245
06/15/2022 13:31:21	00:08:19.767	0.243
06/15/2022 13:31:21	00:08:19.868	0.241
06/15/2022 13:31:21	00:08:19.970	0.239
06/15/2022 13:31:21	00:08:20.071	0.236
06/15/2022 13:31:22	00:08:20.173	0.234
06/15/2022 13:31:22	00:08:20.275	0.232
06/15/2022 13:31:22	00:08:20.375	0.230
06/15/2022 13:31:22	00:08:20.477	0.228
06/15/2022 13:31:22	00:08:20.579	0.226
06/15/2022 13:31:22	00:08:20.681	0.224
06/15/2022 13:31:22	00:08:20.783	0.222
06/15/2022 13:31:22	00:08:20.885	0.220
06/15/2022 13:31:22	00:08:20.987	0.218
06/15/2022 13:31:22	00:08:21.089	0.216
06/15/2022 13:31:23	00:08:21.191	0.213
06/15/2022 13:31:23	00:08:21.292	0.210
06/15/2022 13:31:23	00:08:21.395	0.207
06/15/2022 13:31:23	00:08:21.495	0.205
06/15/2022 13:31:23	00:08:21.597	0.203
06/15/2022 13:31:23	00:08:21.699	0.201
06/15/2022 13:31:23	00:08:21.801	0.199
06/15/2022 13:31:23	00:08:21.903	0.197
06/15/2022 13:31:23	00:08:22.005	0.195
06/15/2022 13:31:23	00:08:22.113	0.193
06/15/2022 13:31:24	00:08:22.215	0.191
06/15/2022 13:31:24	00:08:22.317	0.189
06/15/2022 13:31:24	00:08:22.419	0.187
06/15/2022 13:31:24	00:08:22.521	0.186
06/15/2022 13:31:24	00:08:22.622	0.184
06/15/2022 13:31:24	00:08:22.722	0.182
06/15/2022 13:31:24	00:08:22.823	0.180
06/15/2022 13:31:24	00:08:22.925	0.178
06/15/2022 13:31:24	00:08:23.027	0.176
06/15/2022 13:31:24	00:08:23.129	0.174
06/15/2022 13:31:25	00:08:23.231	0.172
06/15/2022 13:31:25	00:08:23.333	0.170
06/15/2022 13:31:25	00:08:23.435	0.168
06/15/2022 13:31:25	00:08:23.537	0.167
06/15/2022 13:31:25	00:08:23.639	0.165
06/15/2022 13:31:25	00:08:23.741	0.163
06/15/2022 13:31:25	00:08:23.843	0.161
06/15/2022 13:31:25	00:08:23.944	0.159
06/15/2022 13:31:25	00:08:24.046	0.157
06/15/2022 13:31:25	00:08:24.148	0.155
06/15/2022 13:31:26	00:08:24.251	0.154
06/15/2022 13:31:26	00:08:24.351	0.152
06/15/2022 13:31:26	00:08:24.453	0.150
06/15/2022 13:31:26	00:08:24.555	0.148
06/15/2022 13:31:26	00:08:24.657	0.146
06/15/2022 13:31:26	00:08:24.759	0.145
06/15/2022 13:31:26	00:08:24.861	0.143
06/15/2022 13:31:26	00:08:24.963	0.141
06/15/2022 13:31:26	00:08:25.065	0.140
06/15/2022 13:31:27	00:08:25.167	0.138
06/15/2022 13:31:27	00:08:25.269	0.136
06/15/2022 13:31:27	00:08:25.370	0.134
06/15/2022 13:31:27	00:08:25.472	0.133
06/15/2022 13:31:27	00:08:25.573	0.131
06/15/2022 13:31:27	00:08:25.673	0.129
06/15/2022 13:31:27	00:08:25.775	0.128
06/15/2022 13:31:27	00:08:25.878	0.126
06/15/2022 13:31:27	00:08:25.979	0.124
06/15/2022 13:31:27	00:08:26.081	0.123
06/15/2022 13:31:28	00:08:26.183	0.121
06/15/2022 13:31:28	00:08:26.285	0.119
06/15/2022 13:31:28	00:08:26.387	0.118
06/15/2022 13:31:28	00:08:26.489	0.116
06/15/2022 13:31:28	00:08:26.591	0.115
06/15/2022 13:31:28	00:08:26.693	0.112
06/15/2022 13:31:28	00:08:26.794	0.110
06/15/2022 13:31:28	00:08:26.896	0.108
06/15/2022 13:31:28	00:08:26.997	0.107
06/15/2022 13:31:28	00:08:27.099	0.105
06/15/2022 13:31:29	00:08:27.199	0.104
06/15/2022 13:31:29	00:08:27.301	0.102
06/15/2022 13:31:29	00:08:27.403	0.101
06/15/2022 13:31:29	00:08:27.505	0.099
06/15/2022 13:31:29	00:08:27.607	0.098
06/15/2022 13:31:29	00:08:27.709	0.096
06/15/2022 13:31:29	00:08:27.811	0.095
06/15/2022 13:31:29	00:08:27.913	0.093
06/15/2022 13:31:29	00:08:28.015	0.092
06/15/2022 13:31:29	00:08:28.117	0.090
06/15/2022 13:31:30	00:08:28.218	0.089
06/15/2022 13:31:30	00:08:28.318	0.088
06/15/2022 13:31:30	00:08:28.421	0.086
06/15/2022 13:31:30	00:08:28.521	0.085
06/15/2022 13:31:30	00:08:28.623	0.083
06/15/2022 13:31:30	00:08:28.725	0.082
06/15/2022 13:31:30	00:08:28.827	0.081
06/15/2022 13:31:30	00:08:28.929	0.079
06/15/2022 13:31:30	00:08:29.031	0.078
06/15/2022 13:31:30	00:08:29.133	0.076
06/15/2022 13:31:31	00:08:29.238	0.075
06/15/2022 13:31:31	00:08:29.339	0.074
06/15/2022 13:31:31	00:08:29.440	0.073
06/15/2022 13:31:31	00:08:29.543	0.071
06/15/2022 13:31:31	00:08:29.644	0.070
