Local Date/Time	Relative Time	setflow-b:setflow [µL/min]
06/15/2022 13:30:34	00:07:32.410	0.529
06/15/2022 13:30:34	00:07:32.512	0.513
06/15/2022 13:30:34	00:07:32.614	0.498
06/15/2022 13:30:34	00:07:32.716	0.483
06/15/2022 13:30:34	00:07:32.818	0.468
06/15/2022 13:30:34	00:07:32.920	0.453
06/15/2022 13:30:35	00:07:33.022	0.438
06/15/2022 13:30:35	00:07:33.123	0.424
06/15/2022 13:30:35	00:07:33.225	0.409
06/15/2022 13:30:35	00:07:33.327	0.394
06/15/2022 13:30:35	00:07:33.429	0.379
06/15/2022 13:30:35	00:07:33.531	0.364
06/15/2022 13:30:35	00:07:33.634	0.348
06/15/2022 13:30:35	00:07:33.736	0.334
06/15/2022 13:30:35	00:07:33.838	0.320
06/15/2022 13:30:35	00:07:33.941	0.306
06/15/2022 13:30:36	00:07:34.042	0.293
06/15/2022 13:30:36	00:07:34.144	0.278
06/15/2022 13:30:36	00:07:34.245	0.266
06/15/2022 13:30:36	00:07:34.345	0.252
06/15/2022 13:30:36	00:07:34.445	0.239
06/15/2022 13:30:36	00:07:34.545	0.225
06/15/2022 13:30:36	00:07:34.653	0.212
06/15/2022 13:30:36	00:07:34.755	0.199
06/15/2022 13:30:36	00:07:34.857	0.187
06/15/2022 13:30:36	00:07:34.960	0.175
06/15/2022 13:30:37	00:07:35.062	0.163
06/15/2022 13:30:37	00:07:35.164	0.151
06/15/2022 13:30:37	00:07:35.266	0.141
06/15/2022 13:30:37	00:07:35.368	0.130
06/15/2022 13:30:37	00:07:35.470	0.121
06/15/2022 13:30:37	00:07:35.571	0.111
06/15/2022 13:30:37	00:07:35.672	0.100
06/15/2022 13:30:37	00:07:35.774	0.091
06/15/2022 13:30:37	00:07:35.876	0.081
06/15/2022 13:30:38	00:07:35.977	0.072
06/15/2022 13:30:38	00:07:36.079	0.063
06/15/2022 13:30:38	00:07:36.181	0.053
06/15/2022 13:30:38	00:07:36.283	0.048
06/15/2022 13:30:38	00:07:36.386	0.043
06/15/2022 13:30:38	00:07:36.488	0.037
06/15/2022 13:30:38	00:07:36.590	0.032
06/15/2022 13:30:38	00:07:36.692	0.021
06/15/2022 13:30:38	00:07:36.794	0.016
06/15/2022 13:30:38	00:07:36.896	0.011
06/15/2022 13:30:39	00:07:36.997	0.006
06/15/2022 13:30:39	00:07:37.100	0.000
06/15/2022 13:30:39	00:07:37.202	0.000
06/15/2022 13:30:39	00:07:37.303	0.000
06/15/2022 13:30:39	00:07:37.405	0.000
06/15/2022 13:30:39	00:07:37.507	0.000
06/15/2022 13:30:39	00:07:37.609	0.000
06/15/2022 13:30:39	00:07:37.711	0.000
06/15/2022 13:30:39	00:07:37.814	0.000
06/15/2022 13:30:39	00:07:37.916	0.000
06/15/2022 13:30:40	00:07:38.018	0.000
06/15/2022 13:30:40	00:07:38.120	0.000
06/15/2022 13:30:40	00:07:38.222	0.000
06/15/2022 13:30:40	00:07:38.323	0.000
06/15/2022 13:30:40	00:07:38.425	0.000
06/15/2022 13:30:40	00:07:38.525	0.000
06/15/2022 13:30:40	00:07:38.629	0.000
06/15/2022 13:30:40	00:07:38.753	0.000
06/15/2022 13:30:40	00:07:38.755	0.000
06/15/2022 13:30:40	00:07:38.857	0.000
06/15/2022 13:30:40	00:07:38.959	0.000
06/15/2022 13:30:41	00:07:39.061	0.000
06/15/2022 13:30:41	00:07:39.109	0.000
06/15/2022 13:30:41	00:07:39.111	0.000
06/15/2022 13:30:41	00:07:39.119	0.000
06/15/2022 13:30:41	00:07:39.141	0.000
06/15/2022 13:30:41	00:07:39.155	0.000
06/15/2022 13:30:41	00:07:39.172	0.000
06/15/2022 13:30:41	00:07:39.190	0.000
06/15/2022 13:30:41	00:07:39.212	0.000
06/15/2022 13:30:41	00:07:39.236	0.000
06/15/2022 13:30:41	00:07:39.260	0.000
06/15/2022 13:30:41	00:07:39.288	0.000
06/15/2022 13:30:41	00:07:39.316	0.000
06/15/2022 13:30:41	00:07:39.346	0.000
06/15/2022 13:30:41	00:07:39.378	0.000
06/15/2022 13:30:41	00:07:39.412	0.000
06/15/2022 13:30:41	00:07:39.448	0.000
06/15/2022 13:30:41	00:07:39.488	0.000
06/15/2022 13:30:41	00:07:39.528	0.000
06/15/2022 13:30:41	00:07:39.570	0.000
06/15/2022 13:30:41	00:07:39.614	0.000
06/15/2022 13:30:41	00:07:39.659	0.000
06/15/2022 13:30:41	00:07:39.708	0.000
06/15/2022 13:30:41	00:07:39.757	0.000
06/15/2022 13:30:41	00:07:39.810	0.000
06/15/2022 13:30:41	00:07:39.863	0.000
06/15/2022 13:30:41	00:07:39.919	0.000
06/15/2022 13:30:42	00:07:39.981	0.000
06/15/2022 13:30:42	00:07:40.041	0.000
06/15/2022 13:30:42	00:07:40.103	0.000
06/15/2022 13:30:42	00:07:40.167	0.000
06/15/2022 13:30:42	00:07:40.233	0.000
06/15/2022 13:30:42	00:07:40.301	0.000
06/15/2022 13:30:42	00:07:40.371	0.000
06/15/2022 13:30:42	00:07:40.443	0.000
06/15/2022 13:30:42	00:07:40.517	0.000
06/15/2022 13:30:42	00:07:40.594	0.000
06/15/2022 13:30:42	00:07:40.672	0.000
06/15/2022 13:30:42	00:07:40.755	0.000
06/15/2022 13:30:42	00:07:40.838	0.000
06/15/2022 13:30:42	00:07:40.922	0.000
06/15/2022 13:30:43	00:07:41.008	0.000
06/15/2022 13:30:43	00:07:41.096	0.000
06/15/2022 13:30:43	00:07:41.186	0.000
06/15/2022 13:30:43	00:07:41.278	0.000
06/15/2022 13:30:43	00:07:41.371	0.000
06/15/2022 13:30:43	00:07:41.468	0.000
06/15/2022 13:30:43	00:07:41.567	0.000
06/15/2022 13:30:43	00:07:41.667	0.000
06/15/2022 13:30:43	00:07:41.769	0.000
06/15/2022 13:30:43	00:07:41.871	0.000
06/15/2022 13:30:44	00:07:41.973	0.000
06/15/2022 13:30:44	00:07:42.076	0.000
06/15/2022 13:30:44	00:07:42.178	0.000
06/15/2022 13:30:44	00:07:42.280	0.000
06/15/2022 13:30:44	00:07:42.382	0.000
06/15/2022 13:30:44	00:07:42.483	0.000
06/15/2022 13:30:44	00:07:42.583	0.000
06/15/2022 13:30:44	00:07:42.683	0.000
06/15/2022 13:30:44	00:07:42.783	0.000
06/15/2022 13:30:44	00:07:42.889	0.000
06/15/2022 13:30:45	00:07:42.991	0.000
06/15/2022 13:30:45	00:07:43.093	0.000
06/15/2022 13:30:45	00:07:43.195	0.000
06/15/2022 13:30:45	00:07:43.297	0.000
06/15/2022 13:30:45	00:07:43.400	0.000
06/15/2022 13:30:45	00:07:43.502	0.000
06/15/2022 13:30:45	00:07:43.604	0.000
06/15/2022 13:30:45	00:07:43.706	0.000
06/15/2022 13:30:45	00:07:43.808	0.000
06/15/2022 13:30:45	00:07:43.909	0.000
06/15/2022 13:30:46	00:07:44.009	0.000
06/15/2022 13:30:46	00:07:44.115	0.000
06/15/2022 13:30:46	00:07:44.215	0.000
06/15/2022 13:30:46	00:07:44.315	0.000
06/15/2022 13:30:46	00:07:44.417	0.000
06/15/2022 13:30:46	00:07:44.519	0.000
06/15/2022 13:30:46	00:07:44.621	0.000
06/15/2022 13:30:46	00:07:44.723	0.000
06/15/2022 13:30:46	00:07:44.826	0.000
06/15/2022 13:30:46	00:07:44.928	0.000
06/15/2022 13:30:47	00:07:45.030	0.000
06/15/2022 13:30:47	00:07:45.132	0.000
06/15/2022 13:30:47	00:07:45.234	0.000
06/15/2022 13:30:47	00:07:45.336	0.000
06/15/2022 13:30:47	00:07:45.438	0.000
06/15/2022 13:30:47	00:07:45.539	0.000
06/15/2022 13:30:47	00:07:45.642	0.000
06/15/2022 13:30:47	00:07:45.743	0.000
06/15/2022 13:30:47	00:07:45.845	0.000
06/15/2022 13:30:47	00:07:45.947	0.000
06/15/2022 13:30:48	00:07:46.049	0.000
06/15/2022 13:30:48	00:07:46.151	0.000
06/15/2022 13:30:48	00:07:46.254	0.000
06/15/2022 13:30:48	00:07:46.356	0.000
06/15/2022 13:30:48	00:07:46.458	0.000
06/15/2022 13:30:48	00:07:46.560	0.000
06/15/2022 13:30:48	00:07:46.662	0.000
06/15/2022 13:30:48	00:07:46.764	0.000
06/15/2022 13:30:48	00:07:46.865	0.000
06/15/2022 13:30:48	00:07:46.965	0.000
06/15/2022 13:30:49	00:07:47.065	0.000
06/15/2022 13:30:49	00:07:47.167	0.000
06/15/2022 13:30:49	00:07:47.269	0.000
06/15/2022 13:30:49	00:07:47.371	0.000
06/15/2022 13:30:49	00:07:47.473	0.000
06/15/2022 13:30:49	00:07:47.575	0.000
06/15/2022 13:30:49	00:07:47.678	0.000
06/15/2022 13:30:49	00:07:47.780	0.000
06/15/2022 13:30:49	00:07:47.882	0.000
06/15/2022 13:30:50	00:07:47.984	0.000
06/15/2022 13:30:50	00:07:48.086	0.000
06/15/2022 13:30:50	00:07:48.188	0.000
06/15/2022 13:30:50	00:07:48.289	0.000
06/15/2022 13:30:50	00:07:48.391	0.000
06/15/2022 13:30:50	00:07:48.491	0.000
06/15/2022 13:30:50	00:07:48.593	0.000
06/15/2022 13:30:50	00:07:48.695	0.000
06/15/2022 13:30:50	00:07:48.797	0.000
06/15/2022 13:30:50	00:07:48.899	0.000
06/15/2022 13:30:51	00:07:49.001	0.000
06/15/2022 13:30:51	00:07:49.104	0.000
06/15/2022 13:30:51	00:07:49.206	0.000
06/15/2022 13:30:51	00:07:49.308	0.000
06/15/2022 13:30:51	00:07:49.410	0.000
06/15/2022 13:30:51	00:07:49.511	0.000
06/15/2022 13:30:51	00:07:49.612	0.000
06/15/2022 13:30:51	00:07:49.713	0.000
06/15/2022 13:30:51	00:07:49.816	0.000
06/15/2022 13:30:51	00:07:49.917	0.000
06/15/2022 13:30:52	00:07:50.019	0.000
06/15/2022 13:30:52	00:07:50.121	0.000
06/15/2022 13:30:52	00:07:50.223	0.000
06/15/2022 13:30:52	00:07:50.325	0.000
06/15/2022 13:30:52	00:07:50.427	0.000
06/15/2022 13:30:52	00:07:50.530	0.000
06/15/2022 13:30:52	00:07:50.632	0.000
06/15/2022 13:30:52	00:07:50.734	0.000
06/15/2022 13:30:52	00:07:50.836	0.000
06/15/2022 13:30:52	00:07:50.937	0.000
06/15/2022 13:30:53	00:07:51.037	0.000
06/15/2022 13:30:53	00:07:51.137	0.000
06/15/2022 13:30:53	00:07:51.238	0.000
06/15/2022 13:30:53	00:07:51.339	0.000
06/15/2022 13:30:53	00:07:51.441	0.000
06/15/2022 13:30:53	00:07:51.543	0.000
06/15/2022 13:30:53	00:07:51.645	0.000
06/15/2022 13:30:53	00:07:51.747	0.000
06/15/2022 13:30:53	00:07:51.849	0.000
06/15/2022 13:30:53	00:07:51.952	0.000
06/15/2022 13:30:54	00:07:52.054	0.000
06/15/2022 13:30:54	00:07:52.156	0.000
06/15/2022 13:30:54	00:07:52.258	0.000
06/15/2022 13:30:54	00:07:52.359	0.000
06/15/2022 13:30:54	00:07:52.459	0.000
06/15/2022 13:30:54	00:07:52.559	0.000
06/15/2022 13:30:54	00:07:52.659	0.000
06/15/2022 13:30:54	00:07:52.761	0.000
06/15/2022 13:30:54	00:07:52.863	0.000
06/15/2022 13:30:54	00:07:52.965	0.000
06/15/2022 13:30:55	00:07:53.067	0.000
06/15/2022 13:30:55	00:07:53.169	0.000
06/15/2022 13:30:55	00:07:53.272	0.000
06/15/2022 13:30:55	00:07:53.374	0.000
06/15/2022 13:30:55	00:07:53.476	0.000
06/15/2022 13:30:55	00:07:53.578	0.000
06/15/2022 13:30:55	00:07:53.679	0.000
06/15/2022 13:30:55	00:07:53.781	0.000
06/15/2022 13:30:55	00:07:53.881	0.000
06/15/2022 13:30:55	00:07:53.981	0.000
06/15/2022 13:30:56	00:07:54.083	0.000
06/15/2022 13:30:56	00:07:54.185	0.000
06/15/2022 13:30:56	00:07:54.287	0.000
06/15/2022 13:30:56	00:07:54.389	0.000
06/15/2022 13:30:56	00:07:54.491	0.000
06/15/2022 13:30:56	00:07:54.593	0.000
06/15/2022 13:30:56	00:07:54.696	0.000
06/15/2022 13:30:56	00:07:54.801	0.000
06/15/2022 13:30:56	00:07:54.902	0.000
06/15/2022 13:30:57	00:07:55.004	0.000
06/15/2022 13:30:57	00:07:55.106	0.000
06/15/2022 13:30:57	00:07:55.207	0.000
06/15/2022 13:30:57	00:07:55.307	0.000
06/15/2022 13:30:57	00:07:55.407	0.000
06/15/2022 13:30:57	00:07:55.509	0.000
06/15/2022 13:30:57	00:07:55.611	0.000
06/15/2022 13:30:57	00:07:55.713	0.000
06/15/2022 13:30:57	00:07:55.815	0.000
06/15/2022 13:30:57	00:07:55.917	0.000
06/15/2022 13:30:58	00:07:56.019	0.000
06/15/2022 13:30:58	00:07:56.122	0.000
06/15/2022 13:30:58	00:07:56.224	0.000
06/15/2022 13:30:58	00:07:56.326	0.000
06/15/2022 13:30:58	00:07:56.428	0.000
06/15/2022 13:30:58	00:07:56.529	0.000
06/15/2022 13:30:58	00:07:56.629	0.000
06/15/2022 13:30:58	00:07:56.729	0.000
06/15/2022 13:30:58	00:07:56.831	0.000
06/15/2022 13:30:58	00:07:56.933	0.000
06/15/2022 13:30:59	00:07:57.035	0.000
06/15/2022 13:30:59	00:07:57.137	0.000
06/15/2022 13:30:59	00:07:57.239	0.000
06/15/2022 13:30:59	00:07:57.341	0.000
06/15/2022 13:30:59	00:07:57.443	0.000
06/15/2022 13:30:59	00:07:57.546	0.000
06/15/2022 13:30:59	00:07:57.648	0.000
06/15/2022 13:30:59	00:07:57.750	0.000
06/15/2022 13:30:59	00:07:57.851	0.000
06/15/2022 13:30:59	00:07:57.952	0.000
06/15/2022 13:31:00	00:07:58.054	0.000
06/15/2022 13:31:00	00:07:58.155	0.000
06/15/2022 13:31:00	00:07:58.257	0.000
06/15/2022 13:31:00	00:07:58.359	0.000
06/15/2022 13:31:00	00:07:58.461	0.000
06/15/2022 13:31:00	00:07:58.563	0.000
06/15/2022 13:31:00	00:07:58.665	0.000
06/15/2022 13:31:00	00:07:58.767	0.000
06/15/2022 13:31:00	00:07:58.869	0.000
06/15/2022 13:31:00	00:07:58.972	0.000
06/15/2022 13:31:01	00:07:59.074	0.000
06/15/2022 13:31:01	00:07:59.176	0.000
06/15/2022 13:31:01	00:07:59.278	0.000
06/15/2022 13:31:01	00:07:59.379	0.000
06/15/2022 13:31:01	00:07:59.479	0.000
06/15/2022 13:31:01	00:07:59.579	0.000
06/15/2022 13:31:01	00:07:59.681	0.000
06/15/2022 13:31:01	00:07:59.783	0.000
06/15/2022 13:31:01	00:07:59.885	0.000
06/15/2022 13:31:01	00:07:59.987	0.000
06/15/2022 13:31:02	00:08:00.089	0.000
06/15/2022 13:31:02	00:08:00.191	0.000
06/15/2022 13:31:02	00:08:00.293	0.000
06/15/2022 13:31:02	00:08:00.396	0.000
06/15/2022 13:31:02	00:08:00.498	0.000
06/15/2022 13:31:02	00:08:00.600	0.000
06/15/2022 13:31:02	00:08:00.702	0.000
06/15/2022 13:31:02	00:08:00.803	0.000
06/15/2022 13:31:02	00:08:00.903	0.000
06/15/2022 13:31:02	00:08:01.005	0.000
06/15/2022 13:31:03	00:08:01.107	0.000
06/15/2022 13:31:03	00:08:01.209	0.000
06/15/2022 13:31:03	00:08:01.312	0.000
06/15/2022 13:31:03	00:08:01.414	0.000
06/15/2022 13:31:03	00:08:01.517	0.000
06/15/2022 13:31:03	00:08:01.619	0.000
06/15/2022 13:31:03	00:08:01.721	0.000
06/15/2022 13:31:03	00:08:01.824	0.000
06/15/2022 13:31:03	00:08:01.926	0.000
06/15/2022 13:31:03	00:08:02.028	0.000
06/15/2022 13:31:04	00:08:02.130	0.000
06/15/2022 13:31:04	00:08:02.232	0.000
06/15/2022 13:31:04	00:08:02.333	0.000
06/15/2022 13:31:04	00:08:02.435	0.000
06/15/2022 13:31:04	00:08:02.537	0.000
06/15/2022 13:31:04	00:08:02.639	0.000
06/15/2022 13:31:04	00:08:02.741	0.000
06/15/2022 13:31:04	00:08:02.843	0.000
06/15/2022 13:31:04	00:08:02.945	0.000
06/15/2022 13:31:04	00:08:03.047	0.000
06/15/2022 13:31:05	00:08:03.150	0.000
06/15/2022 13:31:05	00:08:03.252	0.000
06/15/2022 13:31:05	00:08:03.354	0.000
06/15/2022 13:31:05	00:08:03.455	0.000
06/15/2022 13:31:05	00:08:03.559	0.000
06/15/2022 13:31:05	00:08:03.659	0.000
06/15/2022 13:31:05	00:08:03.761	0.000
06/15/2022 13:31:05	00:08:03.863	0.000
06/15/2022 13:31:05	00:08:03.965	0.000
06/15/2022 13:31:05	00:08:04.067	0.000
06/15/2022 13:31:06	00:08:04.169	0.000
06/15/2022 13:31:06	00:08:04.271	0.000
06/15/2022 13:31:06	00:08:04.373	0.000
06/15/2022 13:31:06	00:08:04.475	0.000
06/15/2022 13:31:06	00:08:04.578	0.000
06/15/2022 13:31:06	00:08:04.680	0.000
06/15/2022 13:31:06	00:08:04.781	0.000
06/15/2022 13:31:06	00:08:04.882	0.000
06/15/2022 13:31:06	00:08:04.984	0.000
06/15/2022 13:31:07	00:08:05.085	0.000
06/15/2022 13:31:07	00:08:05.187	0.000
06/15/2022 13:31:07	00:08:05.289	0.000
06/15/2022 13:31:07	00:08:05.392	0.000
06/15/2022 13:31:07	00:08:05.493	0.000
06/15/2022 13:31:07	00:08:05.595	0.000
06/15/2022 13:31:07	00:08:05.697	0.000
06/15/2022 13:31:07	00:08:05.799	0.000
06/15/2022 13:31:07	00:08:05.901	0.000
06/15/2022 13:31:07	00:08:06.004	0.000
06/15/2022 13:31:08	00:08:06.105	0.000
06/15/2022 13:31:08	00:08:06.206	0.000
06/15/2022 13:31:08	00:08:06.308	0.000
06/15/2022 13:31:08	00:08:06.409	0.000
06/15/2022 13:31:08	00:08:06.509	0.000
06/15/2022 13:31:08	00:08:06.611	0.000
06/15/2022 13:31:08	00:08:06.713	0.000
06/15/2022 13:31:08	00:08:06.815	0.000
06/15/2022 13:31:08	00:08:06.917	0.000
06/15/2022 13:31:08	00:08:07.019	0.000
06/15/2022 13:31:09	00:08:07.121	0.000
06/15/2022 13:31:09	00:08:07.225	0.000
06/15/2022 13:31:09	00:08:07.327	0.000
06/15/2022 13:31:09	00:08:07.430	0.000
06/15/2022 13:31:09	00:08:07.531	0.000
06/15/2022 13:31:09	00:08:07.632	0.000
06/15/2022 13:31:09	00:08:07.733	0.000
06/15/2022 13:31:09	00:08:07.834	0.000
06/15/2022 13:31:09	00:08:07.935	0.000
06/15/2022 13:31:09	00:08:08.037	0.000
06/15/2022 13:31:10	00:08:08.139	0.000
06/15/2022 13:31:10	00:08:08.241	0.000
06/15/2022 13:31:10	00:08:08.343	0.000
06/15/2022 13:31:10	00:08:08.445	0.000
06/15/2022 13:31:10	00:08:08.547	0.000
06/15/2022 13:31:10	00:08:08.649	0.000
06/15/2022 13:31:10	00:08:08.752	0.000
06/15/2022 13:31:10	00:08:08.854	0.000
06/15/2022 13:31:10	00:08:08.956	0.000
06/15/2022 13:31:10	00:08:09.059	0.000
06/15/2022 13:31:11	00:08:09.159	0.000
06/15/2022 13:31:11	00:08:09.259	0.000
06/15/2022 13:31:11	00:08:09.361	0.000
06/15/2022 13:31:11	00:08:09.463	0.000
06/15/2022 13:31:11	00:08:09.565	0.000
06/15/2022 13:31:11	00:08:09.667	0.000
06/15/2022 13:31:11	00:08:09.775	0.000
06/15/2022 13:31:11	00:08:09.877	0.000
06/15/2022 13:31:11	00:08:09.979	0.000
06/15/2022 13:31:12	00:08:10.081	0.000
06/15/2022 13:31:12	00:08:10.183	0.000
06/15/2022 13:31:12	00:08:10.286	0.000
06/15/2022 13:31:12	00:08:10.388	0.000
06/15/2022 13:31:12	00:08:10.490	0.000
06/15/2022 13:31:12	00:08:10.591	0.000
06/15/2022 13:31:12	00:08:10.693	0.000
06/15/2022 13:31:12	00:08:10.795	0.000
06/15/2022 13:31:12	00:08:10.897	0.000
06/15/2022 13:31:12	00:08:10.999	0.000
06/15/2022 13:31:13	00:08:11.103	0.000
06/15/2022 13:31:13	00:08:11.205	0.000
06/15/2022 13:31:13	00:08:11.307	0.000
06/15/2022 13:31:13	00:08:11.409	0.000
06/15/2022 13:31:13	00:08:11.511	0.000
06/15/2022 13:31:13	00:08:11.614	0.000
06/15/2022 13:31:13	00:08:11.715	0.000
06/15/2022 13:31:13	00:08:11.821	0.000
06/15/2022 13:31:13	00:08:11.923	0.000
06/15/2022 13:31:13	00:08:12.023	0.000
06/15/2022 13:31:14	00:08:12.125	0.000
06/15/2022 13:31:14	00:08:12.229	0.000
06/15/2022 13:31:14	00:08:12.331	0.000
06/15/2022 13:31:14	00:08:12.433	0.000
06/15/2022 13:31:14	00:08:12.535	0.000
06/15/2022 13:31:14	00:08:12.637	0.000
06/15/2022 13:31:14	00:08:12.739	0.000
06/15/2022 13:31:14	00:08:12.841	0.000
06/15/2022 13:31:14	00:08:12.943	0.000
06/15/2022 13:31:14	00:08:13.045	0.000
06/15/2022 13:31:15	00:08:13.145	0.000
06/15/2022 13:31:15	00:08:13.245	0.000
06/15/2022 13:31:15	00:08:13.345	0.000
06/15/2022 13:31:15	00:08:13.447	0.000
06/15/2022 13:31:15	00:08:13.549	0.000
06/15/2022 13:31:15	00:08:13.651	0.000
06/15/2022 13:31:15	00:08:13.753	0.000
06/15/2022 13:31:15	00:08:13.855	0.000
06/15/2022 13:31:15	00:08:13.960	0.000
06/15/2022 13:31:15	00:08:14.061	0.000
06/15/2022 13:31:16	00:08:14.163	0.000
06/15/2022 13:31:16	00:08:14.265	0.000
06/15/2022 13:31:16	00:08:14.367	0.000
06/15/2022 13:31:16	00:08:14.469	0.000
06/15/2022 13:31:16	00:08:14.571	0.000
06/15/2022 13:31:16	00:08:14.671	0.000
06/15/2022 13:31:16	00:08:14.772	0.000
06/15/2022 13:31:16	00:08:14.873	0.000
06/15/2022 13:31:16	00:08:14.975	0.000
06/15/2022 13:31:16	00:08:15.077	0.000
06/15/2022 13:31:17	00:08:15.179	0.000
06/15/2022 13:31:17	00:08:15.281	0.000
06/15/2022 13:31:17	00:08:15.383	0.000
06/15/2022 13:31:17	00:08:15.485	0.000
06/15/2022 13:31:17	00:08:15.587	0.000
06/15/2022 13:31:17	00:08:15.689	0.000
06/15/2022 13:31:17	00:08:15.791	0.000
06/15/2022 13:31:17	00:08:15.894	0.000
06/15/2022 13:31:17	00:08:15.995	0.000
06/15/2022 13:31:17	00:08:16.095	0.000
06/15/2022 13:31:18	00:08:16.195	0.000
06/15/2022 13:31:18	00:08:16.297	0.000
06/15/2022 13:31:18	00:08:16.399	0.000
06/15/2022 13:31:18	00:08:16.501	0.000
06/15/2022 13:31:18	00:08:16.603	0.000
06/15/2022 13:31:18	00:08:16.705	0.000
06/15/2022 13:31:18	00:08:16.807	0.000
06/15/2022 13:31:18	00:08:16.909	0.000
06/15/2022 13:31:18	00:08:17.011	0.000
06/15/2022 13:31:18	00:08:17.113	0.000
06/15/2022 13:31:19	00:08:17.216	0.000
06/15/2022 13:31:19	00:08:17.317	0.000
06/15/2022 13:31:19	00:08:17.417	0.000
06/15/2022 13:31:19	00:08:17.517	0.000
06/15/2022 13:31:19	00:08:17.619	0.000
06/15/2022 13:31:19	00:08:17.721	0.000
06/15/2022 13:31:19	00:08:17.824	0.000
06/15/2022 13:31:19	00:08:17.925	0.000
06/15/2022 13:31:19	00:08:18.027	0.000
06/15/2022 13:31:20	00:08:18.135	0.000
06/15/2022 13:31:20	00:08:18.237	0.000
06/15/2022 13:31:20	00:08:18.339	0.000
06/15/2022 13:31:20	00:08:18.441	0.000
06/15/2022 13:31:20	00:08:18.543	0.000
06/15/2022 13:31:20	00:08:18.646	0.000
06/15/2022 13:31:20	00:08:18.748	0.000
06/15/2022 13:31:20	00:08:18.850	0.000
06/15/2022 13:31:20	00:08:18.951	0.000
06/15/2022 13:31:20	00:08:19.053	0.000
06/15/2022 13:31:21	00:08:19.155	0.000
06/15/2022 13:31:21	00:08:19.257	0.000
06/15/2022 13:31:21	00:08:19.359	0.000
06/15/2022 13:31:21	00:08:19.461	0.000
06/15/2022 13:31:21	00:08:19.563	0.000
06/15/2022 13:31:21	00:08:19.665	0.000
06/15/2022 13:31:21	00:08:19.767	0.000
06/15/2022 13:31:21	00:08:19.869	0.000
06/15/2022 13:31:21	00:08:19.970	0.000
06/15/2022 13:31:21	00:08:20.072	0.000
06/15/2022 13:31:22	00:08:20.174	0.000
06/15/2022 13:31:22	00:08:20.275	0.000
06/15/2022 13:31:22	00:08:20.375	0.000
06/15/2022 13:31:22	00:08:20.477	0.000
06/15/2022 13:31:22	00:08:20.579	0.000
06/15/2022 13:31:22	00:08:20.681	0.000
06/15/2022 13:31:22	00:08:20.783	0.000
06/15/2022 13:31:22	00:08:20.885	0.000
06/15/2022 13:31:22	00:08:20.987	0.000
06/15/2022 13:31:22	00:08:21.089	0.000
06/15/2022 13:31:23	00:08:21.191	0.000
06/15/2022 13:31:23	00:08:21.293	0.000
06/15/2022 13:31:23	00:08:21.395	0.000
06/15/2022 13:31:23	00:08:21.495	0.000
06/15/2022 13:31:23	00:08:21.597	0.000
06/15/2022 13:31:23	00:08:21.699	0.000
06/15/2022 13:31:23	00:08:21.801	0.000
06/15/2022 13:31:23	00:08:21.903	0.000
06/15/2022 13:31:23	00:08:22.005	0.000
06/15/2022 13:31:23	00:08:22.113	0.000
06/15/2022 13:31:24	00:08:22.215	0.000
06/15/2022 13:31:24	00:08:22.317	0.000
06/15/2022 13:31:24	00:08:22.419	0.000
06/15/2022 13:31:24	00:08:22.521	0.000
06/15/2022 13:31:24	00:08:22.622	0.000
06/15/2022 13:31:24	00:08:22.722	0.000
06/15/2022 13:31:24	00:08:22.824	0.000
06/15/2022 13:31:24	00:08:22.926	0.000
06/15/2022 13:31:24	00:08:23.027	0.000
06/15/2022 13:31:24	00:08:23.129	0.000
06/15/2022 13:31:25	00:08:23.231	0.000
06/15/2022 13:31:25	00:08:23.333	0.000
06/15/2022 13:31:25	00:08:23.435	0.000
06/15/2022 13:31:25	00:08:23.537	0.000
06/15/2022 13:31:25	00:08:23.639	0.000
06/15/2022 13:31:25	00:08:23.741	0.000
06/15/2022 13:31:25	00:08:23.843	0.000
06/15/2022 13:31:25	00:08:23.944	0.000
06/15/2022 13:31:25	00:08:24.046	0.000
06/15/2022 13:31:25	00:08:24.149	0.000
06/15/2022 13:31:26	00:08:24.251	0.000
06/15/2022 13:31:26	00:08:24.351	0.000
06/15/2022 13:31:26	00:08:24.453	0.000
06/15/2022 13:31:26	00:08:24.555	0.000
06/15/2022 13:31:26	00:08:24.657	0.000
06/15/2022 13:31:26	00:08:24.759	0.000
06/15/2022 13:31:26	00:08:24.861	0.000
06/15/2022 13:31:26	00:08:24.963	0.000
06/15/2022 13:31:26	00:08:25.065	0.000
06/15/2022 13:31:26	00:08:25.167	0.000
06/15/2022 13:31:27	00:08:25.269	0.000
06/15/2022 13:31:27	00:08:25.371	0.000
06/15/2022 13:31:27	00:08:25.472	0.000
06/15/2022 13:31:27	00:08:25.573	0.000
06/15/2022 13:31:27	00:08:25.673	0.000
06/15/2022 13:31:27	00:08:25.775	0.000
06/15/2022 13:31:27	00:08:25.878	0.000
06/15/2022 13:31:27	00:08:25.979	0.000
06/15/2022 13:31:27	00:08:26.081	0.000
06/15/2022 13:31:28	00:08:26.183	0.000
06/15/2022 13:31:28	00:08:26.285	0.000
06/15/2022 13:31:28	00:08:26.387	0.000
06/15/2022 13:31:28	00:08:26.489	0.000
06/15/2022 13:31:28	00:08:26.591	0.000
06/15/2022 13:31:28	00:08:26.693	0.000
06/15/2022 13:31:28	00:08:26.795	0.000
